rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,1470102673537,제 1 기,1428058178816,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,89365306110,제 1 기,84734537962,2,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기,821326252696,제 1 기,772214725522,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 2 기,11605292049,제 1 기,21801471228,4,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 2 기,22844670826,제 1 기,31459286821,5,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 2 기,524231839065,제 1 기,517313518503,6,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,729312791,제 1 기,534638780,7,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,1754203898098,제 1 기,1710786079882,8,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 2 기,11168168135,제 1 기,8975223854,9,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기,1470072588816,제 1 기,1439546936080,10,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 2 기,124523291951,제 1 기,125519791709,11,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 2 기,91949586712,제 1 기,75914865464,12,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 2 기,32172967922,제 1 기,37952780796,13,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 2 기,4582161211,제 1 기,3547904562,14,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 2 기,19735133351,제 1 기,19328577417,15,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,3224306571635,제 1 기,3138844258698,16,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기,2074421797797,제 1 기,1994629707423,18,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 2 기,626878288615,제 1 기,643244889657,19,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_ShorttermBorrowings,차입금,-,제 2 기,1381778583167,제 1 기,1324975126995,20,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 2 기,11535767784,제 1 기,896898439,21,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 2 기,16004475981,제 1 기,2879247218,22,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 2 기,38224682250,제 1 기,22633545114,23,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,566931030869,제 1 기,657313206277,24,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타채무,-,제 2 기,31161153201,제 1 기,26438975640,25,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 2 기,451545302431,제 1 기,573686602733,26,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 2 기,4182119629,제 1 기,4020991964,27,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,75033722919,제 1 기,51502980877,28,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 2 기,3356478248,제 1 기,160911438,29,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 2 기,1652254441,제 1 기,1502743625,30,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,2641352828666,제 1 기,2651942913700,31,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,488957665244,제 1 기,403667434968,33,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기,21638410000,제 1 기,21638410000,34,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 2 기,402774060410,제 1 기,402774060410,35,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 2 기,102735145299,제 1 기,18973323181,36,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기,-38189950465,제 1 기,-39718358623,37,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 2 기,93996077725,제 1 기,83233910030,38,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,582953742969,제 1 기,486901344998,39,KRW,,연결,,,
20200330004270,11011,2019,01316227,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,3224306571635,제 1 기,3138844258698,40,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_Revenue,매출액,-,제 2 기,5983144766137,제 1 기,3359085918310,0,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기,5419331752645,제 1 기,3103320275153,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기,563813013492,제 1 기,255765643157,2,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기,227191847171,제 1 기,123367986614,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,-표준계정코드 미사용-,연구개발비,-,제 2 기,13707679878,제 1 기,7345435027,4,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 2 기,322913486443,제 1 기,125052221516,5,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,dart_OtherGains,기타수익,-,제 2 기,31332789059,제 1 기,16902519137,6,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,dart_OtherLosses,기타비용,-,제 2 기,27982572663,제 1 기,14946755560,7,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기,113779895997,제 1 기,54537776887,8,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기,209965101149,제 1 기,133078118341,9,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,제 2 기,230078497687,제 1 기,48467643639,10,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기,108055604933,제 1 기,16969340828,11,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,122022892754,제 1 기,31498302811,12,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,-,제 2 기,93087180475,제 1 기,21243949542,14,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,제 2 기,28935712279,제 1 기,10254353269,15,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익,-,제 2 기,21569,제 1 기,4919,17,KRW,,연결,,,
20200330004270,11011,2019,01316227,IS,손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,제 2 기,21569,제 1 기,4919,18,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기,122022892754,제 1 기,31498302811,0,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기,-1366258641,제 1 기,-18850745083,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는 항목,-,제 2 기,-10026248225,제 1 기,-11436014121,2,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,-표준계정코드 미사용-,공정가치측정금융상품 평가손익,-,제 2 기,-5014629889,제 1 기,-9162759421,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 2 기,-5011618336,제 1 기,-2273254700,4,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-,제 2 기,8659989584,제 1 기,-7414730962,5,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기,8659989584,제 1 기,-7414730962,6,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기,120656634113,제 1 기,12647557728,7,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배주주지분,-,제 2 기,89610506159,제 1 기,1942483329,9,KRW,,연결,,,
20200330004270,11011,2019,01316227,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배주주지분,-,제 2 기,31046127954,제 1 기,10705074399,10,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기,349544530966,제 1 기,115684004678,0,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,영업으로부터 창출된 현금흐름,-,제 2 기,477147278471,제 1 기,167106340102,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 2 기,70311597153,제 1 기,12278639022,2,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급,-,제 2 기,59279222621,제 1 기,40236262972,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 2 기,1326599340,제 1 기,613275294,4,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금수취,-,제 2 기,661472929,제 1 기,479291276,5,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기,-195185658658,제 1 기,-149998548814,6,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,기타채권의 처분,-,제 2 기,344871688,제 1 기,117841612,7,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 처분,-,제 2 기,14187309299,제 1 기,,8,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,장기기타채권의 처분,-,제 2 기,1008703458,제 1 기,160326173,9,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기,814818855,제 1 기,39574250449,10,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,정부보조금의 수취,-,제 2 기,2236649005,제 1 기,319229213,11,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 2 기,516500039,제 1 기,2540438328,12,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,기타비유동자산의 처분,-,제 2 기,,제 1 기,94384178,13,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,기타채권의 취득,-,제 2 기,-456851694,제 1 기,-859644379,14,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 취득,-,제 2 기,3107477383,제 1 기,9775351263,15,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,장기기타채권의 취득,-,제 2 기,-350354296,제 1 기,-94608174,16,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_PurchaseOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 취득,-,제 2 기,200210000,제 1 기,853000000,17,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기,207423792563,제 1 기,176883721559,18,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기,2744611657,제 1 기,4230065069,19,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,-표준계정코드 미사용-,기타비유동자산의 취득,-,제 2 기,-11213409,제 1 기,-108628323,20,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기,-152018733515,제 1 기,-163787565716,21,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,제 2 기,3931452646470,제 1 기,1935445829783,22,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 증가,-,제 2 기,144178149634,제 1 기,224527453497,23,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 2 기,4085920381499,제 1 기,2246846289820,24,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,-,제 2 기,117391171511,제 1 기,73946549898,25,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 2 기,15438578678,제 1 기,,26,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 2 기,,제 1 기,2968009278,27,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,금융리스부채의 지급,-,제 2 기,8899397931,제 1 기,,28,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산의 환율변동으로 인한 효과,-,제 2 기,2290629355,제 1 기,-640586865,29,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기,4630768148,제 1 기,-198742696717,30,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기,84734537962,제 1 기,283477234679,31,KRW,,연결,,,
20200330004270,11011,2019,01316227,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기,89365306110,제 1 기,84734537962,32,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 2 기,83233910030,제 1 기,72591368497,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기,486901344998,제 1 기,478602270935,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분,제 2 기,403667434968,제 1 기,406010902438,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|주식발행초과금,제 2 기,402774060410,제 1 기,402774060410,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|자본금 [member],제 2 기,21638410000,제 1 기,21638410000,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기,18973323181,제 1 기,,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|기타자본구성요소 [member],제 2 기,-39718358623,제 1 기,-18401567972,1,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,연결재무제표 [member],제 2 기,122022892754,제 1 기,31498302811,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,자본 [member]|비지배지분 [member],제 2 기,28935712279,제 1 기,10254353269,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,자본 [member]|지배기업 소유주지분,제 2 기,93087180475,제 1 기,21243949542,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,당기순이익,자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기,93087180475,제 1 기,21243949542,3,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주지분,제 2 기,-5009668357,제 1 기,-2270626361,4,KRW,,연결,,,
20200330004270,11011,2019,01316227,SCE,자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|비지배지분 [member],제 2 기,-1949979,제 1 기,-2628339,4,KRW,,연결,,,
