,news_title,news_category,news_date,label,prob
0,"<유>제주은행, 매수잔량 461% 급증",증권News봇,2021.09.23,positive,0.9998059868812561
1,"[서울경제TV 김백사부의 주식비기] 금리인상 소식에 은행주 상승세! 외인, 기관은 이미 담고 있다!",증권종목·투자전략,2021.09.01,neutral,0.9724756479263306
2,"<유>제주은행, 매도잔량 345% 급증",증권News봇,2021.08.30,positive,0.9957866072654724
3,기준금리 인상에 은행·보험株 일제히 들썩,증권종목·투자전략,2021.08.26,neutral,0.9997760653495789
4,"<유>일진홀딩스, 상한가 진입.. +29.95% ↑",증권News봇,2021.08.26,positive,0.9998764991760254
5,"<유>제주은행, 매도잔량 324% 급증",증권News봇,2021.08.26,positive,0.9894860982894897
6,"<유>제주은행, 전일 대비 8.14% 상승.. 일일회전율은 2.11% 기록",증권News봇,2021.08.26,positive,0.9995986819267273
7,"<유>제주은행, 7.56% 오르며 체결강도 강세 지속(238%)",증권News봇,2021.08.26,positive,0.9998537302017212
8,"<유>제주은행, 전일 대비 7.61% 상승.. 일일회전율은 1.79% 기록",증권News봇,2021.08.25,positive,0.9985769987106323
9,"<유>제주은행, 3.04% 오르며 체결강도 강세 지속(162%)",증권News봇,2021.08.25,positive,0.9998421669006348
10,"<유>제주은행, 매도잔량 999% 급증",증권News봇,2021.08.24,positive,0.9961695075035095
11,"<유>제주은행, 전일 대비 9.67% 상승.. 일일회전율은 0.32% 기록",증권News봇,2021.08.24,positive,0.998843789100647
12,"<유>제주은행, 9.84% 오르며 체결강도 강세 지속(334%)",증권News봇,2021.08.24,positive,0.9998527765274048
13,"<유>제주은행, 매도잔량 300% 급증",증권News봇,2021.08.20,positive,0.9978821873664856
14,"<유>제주은행, 3.72% 오르며 체결강도 강세 지속(278%)",증권News봇,2021.08.05,positive,0.9998407363891602
