,news_title,news_category,news_date,label,prob
0,"<유>한전KPS, 3.09% 오르며 체결강도 강세 지속(168%)",증권News봇,2022.03.24,positive,0.9998550415039062
1,"<유>한전KPS, 3.05% 오르며 체결강도 강세 지속(126%)",증권News봇,2022.03.22,positive,0.9998559951782227
2,"<유>한전KPS, 3.21% 오르며 체결강도 강세 지속(193%)",증권News봇,2022.03.15,positive,0.9998619556427002
3,"<유>한전KPS, 매도잔량 576% 급증",증권News봇,2022.03.14,positive,0.9985566735267639
4,"<유>한전KPS, 전일 대비 7.06% 상승.. 일일회전율은 1.78% 기록",증권News봇,2022.03.11,positive,0.9998492002487183
5,"<유>한전KPS, 3.15% 오르며 체결강도 강세 지속(161%)",증권News봇,2022.03.11,positive,0.9998586177825928
6,[특징주] 尹 당선에 원전주 일제 급등…'탈원전 굿바이',증권국내증시,2022.03.10,positive,0.9998237490653992
7,"<유>한전KPS, 6.51% 오르며 체결강도 강세 지속(102%)",증권News봇,2022.03.10,positive,0.9998610019683838
8,"""높아진 원자재 물가, 한전KPS에는 긍정적 영업환경""",증권종목·투자전략,2022.03.08,positive,0.5421838164329529
9,코앞으로 다가온 대선…내가 뽑는 대선주자 공약 수혜주는? [선데이 머니카페],증권국내증시,2022.03.06,neutral,0.9999164342880249
10,[특징주] 尹·安 후보 단일화에… 관련 테마주 '들썩들썩',증권국내증시,2022.03.03,positive,0.8535033464431763
11,"<유>한전KPS, 전일 대비 7.27% 상승.. 일일회전율은 0.95% 기록",증권News봇,2022.03.03,positive,0.9998561143875122
12,"<유>한전KPS, 3.50% 오르며 체결강도 강세 지속(169%)",증권News봇,2022.03.03,positive,0.9998564720153809
13,"<유>한전KPS, 전일 대비 7.00% 상승.. 일일회전율은 1.31% 기록",증권News봇,2022.02.28,positive,0.9998218417167664
14,"<유>한전KPS, 3.39% 오르며 체결강도 강세 지속(160%)",증권News봇,2022.02.25,positive,0.9998599290847778
15,"<유>한전KPS, 3.41% 오르며 체결강도 강세 지속(195%)",증권News봇,2022.02.18,positive,0.9998605251312256
16,"<유>한전KPS, 3.72% 오르며 체결강도 강세 지속(178%)",증권News봇,2022.02.16,positive,0.9998579025268555
17,"[기업공시 2월 3일]휴마시스, 242억 규모 코로나 자가검사키트 공급계약 체결",증권국내증시,2022.02.04,positive,0.9496532082557678
18,장 마감 후 기업공시[2월 3일],증권국내증시,2022.02.03,neutral,0.9998654127120972
19,"<유>한전KPS, 4.47% 오르며 체결강도 강세 지속(116%)",증권News봇,2022.02.03,positive,0.9998595714569092
20,"<유>한전KPS, 4.47% 오르며 체결강도 강세 지속(122%)",증권News봇,2022.02.03,positive,0.9998595714569092
21,"<유>한전KPS, 3.54% 오르며 체결강도 강세 지속(121%)",증권News봇,2022.02.03,positive,0.9998607635498047
22,"<유>한전KPS, 3.23% 오르며 체결강도 강세 지속(100%)",증권News봇,2022.01.26,positive,0.9998620748519897
23,"<유>한전KPS, 매도잔량 383% 급증",증권News봇,2022.01.10,positive,0.9986990690231323
