,news_title,news_category,news_date,label,prob
0,"<유>한솔로지스틱스, 매도잔량 518% 급증",증권News봇,2021.12.16,positive,0.9997325539588928
1,"<유>한솔로지스틱스, 매수잔량 559% 급증",증권News봇,2021.12.08,positive,0.9998669624328613
2,"<유>한솔로지스틱스, 3.62% 오르며 체결강도 강세로 반전(218%)",증권News봇,2021.12.02,positive,0.9998888969421387
3,"<유>한솔로지스틱스, 매수잔량 394% 급증",증권News봇,2021.11.25,positive,0.9998644590377808
4,"<유>한솔로지스틱스, 매수잔량 312% 급증",증권News봇,2021.11.12,positive,0.9998643398284912
5,"<유>한솔로지스틱스, 매수잔량 612% 급증",증권News봇,2021.11.11,positive,0.9998624324798584
6,"<유>한솔로지스틱스, 매수잔량 310% 급증",증권News봇,2021.11.10,positive,0.9998656511306763
7,"<유>한솔로지스틱스, 매도잔량 318% 급증",증권News봇,2021.11.09,positive,0.9997462630271912
8,"<유>한솔로지스틱스, 매도잔량 821% 급증",증권News봇,2021.11.05,positive,0.9997190833091736
9,"<유>한솔로지스틱스, 전일 대비 7.60% 상승.. 일일회전율은 19.06% 기록",증권News봇,2021.11.05,positive,0.9998373985290527
10,"<유>한솔로지스틱스, 매도잔량 367% 급증",증권News봇,2021.11.05,positive,0.9997598528862
11,"<유>한솔로지스틱스, 4.11% 오르며 체결강도 강세로 반전(115%)",증권News봇,2021.11.05,positive,0.9998898506164551
12,"<유>한솔로지스틱스, 매도잔량 329% 급증",증권News봇,2021.11.04,positive,0.999664306640625
13,"<유>한솔로지스틱스, 4.72% 오르며 체결강도 강세로 반전(114%)",증권News봇,2021.11.04,positive,0.9998866319656372
14,중국發 요소수 대란에…비료·물류株 치솟아,증권국내증시,2021.11.03,neutral,0.9969342947006226
15,"<유>한솔로지스틱스, 매도잔량 336% 급증",증권News봇,2021.11.03,positive,0.9997422099113464
16,"<유>한솔로지스틱스, 전일 대비 7.39% 상승.. 일일회전율은 63.11% 기록",증권News봇,2021.11.03,positive,0.999861478805542
17,"[특징주] 한솔로지스틱스, 요소수 대란 관련주로 부각되며 강세",증권국내증시,2021.11.03,positive,0.9998853206634521
18,"<유>한솔로지스틱스, 11.78% 오르며 체결강도 강세로 반전(135%)",증권News봇,2021.11.03,positive,0.9998869895935059
19,"<유>한솔로지스틱스, 전일 대비 7.58% 상승.. 일일회전율은 21.03% 기록",증권News봇,2021.11.02,positive,0.9998462200164795
20,"<유>한솔로지스틱스, 매수잔량 705% 급증",증권News봇,2021.11.02,positive,0.9998650550842285
21,"<유>한솔로지스틱스, 3.31% 오르며 체결강도 강세로 반전(133%)",증권News봇,2021.11.02,positive,0.9998892545700073
22,"<유>한솔로지스틱스, 3.16% 오르며 체결강도 강세로 반전(101%)",증권News봇,2021.11.01,positive,0.9998903274536133
23,"<유>한솔로지스틱스, 매도잔량 441% 급증",증권News봇,2021.10.29,positive,0.999755322933197
24,"<유>한솔로지스틱스, 3.22% 오르며 체결강도 강세 지속(175%)",증권News봇,2021.10.29,positive,0.9998749494552612
25,"<유>한솔로지스틱스, 3.12% 오르며 체결강도 강세 지속(227%)",증권News봇,2021.10.25,positive,0.9998725652694702
26,"<유>한솔로지스틱스, 매도잔량 445% 급증",증권News봇,2021.10.22,positive,0.999729573726654
27,"<유>한솔로지스틱스, 매도잔량 455% 급증",증권News봇,2021.10.19,positive,0.9997606873512268
28,"<유>동방, 상한가 진입.. +29.88% ↑",증권News봇,2021.10.15,positive,0.9998643398284912
29,"<유>한솔로지스틱스, 매수잔량 431% 급증",증권News봇,2021.10.15,positive,0.9998666048049927
30,"<유>흥아해운, 상한가 진입.. +30.00% ↑",증권News봇,2021.10.14,positive,0.999866247177124
31,"오전 10:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 음식료품업(0.95%↑)",증권News봇,2021.10.14,neutral,0.9998862743377686
32,"오전 10:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 전기가스업(0.27%↑)",증권News봇,2021.10.14,neutral,0.9998824596405029
33,"[특징주] 한솔로지스틱스,美물류대란 해소 기대감에 강세",증권국내증시,2021.10.14,positive,0.9998824596405029
34,"<유>한솔로지스틱스, 매수잔량 668% 급증",증권News봇,2021.10.14,positive,0.9998642206192017
35,"<유>한솔로지스틱스, 전일 대비 9.72% 상승.. 일일회전율은 3.22% 기록",증권News봇,2021.10.14,positive,0.9998257756233215
36,"<유>한솔로지스틱스, 3.91% 오르며 체결강도 강세로 반전(179%)",증권News봇,2021.10.14,positive,0.9998874664306641
37,"<유>한솔로지스틱스, 매도잔량 463% 급증",증권News봇,2021.10.07,positive,0.9997183680534363
38,"<유>한솔로지스틱스, 매도잔량 693% 급증",증권News봇,2021.10.06,positive,0.9996830224990845
39,"<유>한솔로지스틱스, 매도잔량 361% 급증",증권News봇,2021.10.05,positive,0.9997660517692566
