,news_title,news_category,news_date,label,prob
0,"<유>금양, 매도잔량 375% 급증",증권News봇,2022.03.25,positive,0.9868141412734985
1,"<유>금양, 3.07% 오르며 체결강도 강세 지속(308%)",증권News봇,2022.03.24,positive,0.9998549222946167
2,"<유>금양, 매도잔량 364% 급증",증권News봇,2022.03.07,positive,0.9749470353126526
3,"<유>금양, 매도잔량 321% 급증",증권News봇,2022.02.24,positive,0.9691094160079956
4,"<유>금양, 3.17% 오르며 체결강도 강세 지속(103%)",증권News봇,2022.02.23,positive,0.999864935874939
5,"<유>금양, 매수잔량 382% 급증",증권News봇,2022.02.17,positive,0.9997389912605286
6,"<유>금양, 전일 대비 7.31% 상승.. 일일회전율은 0.52% 기록",증권News봇,2022.02.16,positive,0.9989381432533264
7,"<유>금양, 4.87% 오르며 체결강도 강세로 반전(240%)",증권News봇,2022.02.16,positive,0.9998811483383179
8,"<유>금양, 매도잔량 480% 급증",증권News봇,2022.02.14,positive,0.9939697980880737
9,"<유>금양, 매수잔량 311% 급증",증권News봇,2022.02.04,positive,0.9997569918632507
10,"<유>금양, 매수잔량 490% 급증",증권News봇,2022.01.27,positive,0.9997532963752747
11,"오후 2:30 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 의료정밀업(2.12%↑)",증권News봇,2022.01.26,neutral,0.8984375596046448
12,"오후 12:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 통신업(0.71%↑)",증권News봇,2022.01.26,neutral,0.9991564750671387
13,"[정오 시황] 코스피 2719.58, 하락세(▼0.81, -0.03%) 반전",증권News봇,2022.01.26,neutral,0.5780829787254333
14,"오후 12:00 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 서비스업(0.94%↓)",증권News봇,2022.01.26,neutral,0.9679825901985168
15,"오전 11:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 섬유의복업(1.26%↓)",증권News봇,2022.01.26,neutral,0.9939683675765991
16,"오전 11:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 섬유의복업(1.79%↓)",증권News봇,2022.01.26,neutral,0.9937305450439453
17,"오전 10:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 전기전자업(0.42%↓)",증권News봇,2022.01.26,neutral,0.9833031296730042
18,"오전 10:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 통신업(0.41%↑)",증권News봇,2022.01.26,neutral,0.9965103268623352
19,"오전 9:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 화학업(0.87%↑)",증권News봇,2022.01.26,neutral,0.9939194917678833
20,"<유>금양, 매도잔량 346% 급증",증권News봇,2022.01.24,positive,0.9782719016075134
21,"오후 3:00 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 전기가스업(0.25%↑)",증권News봇,2022.01.21,neutral,0.9962860345840454
22,"<유>금양, 3.45% 오르며 체결강도 강세로 반전(156%)",증권News봇,2022.01.20,positive,0.9998825788497925
23,"<유>금양, 4.03% 오르며 체결강도 강세로 반전(101%)",증권News봇,2022.01.19,positive,0.9998779296875
24,"<유>금양, 매도잔량 313% 급증",증권News봇,2022.01.18,positive,0.9851519465446472
25,[SEN]리튬 가격 1년만에 6배 급등…'하얀 황금' 리튬 확보 전쟁,증권종목·투자전략,2022.01.17,positive,0.999387264251709
26,"<유>금양, 매수잔량 416% 급증",증권News봇,2022.01.17,positive,0.9997370839118958
27,"<유>금양, 전일 대비 7.10% 상승.. 일일회전율은 3.46% 기록",증권News봇,2022.01.14,positive,0.9993541836738586
28,"<유>금양, 4.30% 오르며 체결강도 강세 지속(148%)",증권News봇,2022.01.14,positive,0.999860405921936
29,"<유>금양, 3.14% 오르며 체결강도 강세 지속(249%)",증권News봇,2022.01.13,positive,0.9998629093170166
30,"<유>금양, 4.17% 오르며 체결강도 강세 지속(191%)",증권News봇,2022.01.12,positive,0.9998655319213867
31,"<유>금양, 매도잔량 331% 급증",증권News봇,2022.01.06,positive,0.9893649816513062
32,"[SEN루머]금양, 2차전지 양극재 핵심원료 수산화리튬 美 GM·캐딜락 공급",증권종목·투자전략,2022.01.06,positive,0.9998737573623657
33,"<유>금양, 3.02% 오르며 체결강도 강세 지속(292%)",증권News봇,2022.01.06,positive,0.9998574256896973
34,"<유>금양, 매도잔량 329% 급증",증권News봇,2022.01.05,positive,0.9637197256088257
