,news_title,news_category,news_date,label,prob
0,"<유>덴티움, 3.19% 오르며 체결강도 강세 지속(114%)",증권News봇,2023.06.08,positive,0.9998595714569092
1,"오전 10:30 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 운수장비업(0.88%↑)",증권News봇,2023.06.05,neutral,0.9997746348381042
2,"오전 10:00 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 운수장비업(0.95%↑)",증권News봇,2023.06.05,neutral,0.9997497200965881
3,"<유>덴티움, 매수잔량 1685% 급증",증권News봇,2023.06.02,positive,0.9998239874839783
4,"<유>덴티움, 4.09% 오르며 체결강도 강세 지속(145%)",증권News봇,2023.06.02,positive,0.9998593330383301
5,삼성운용 '헬스케어 ETF' 순자산 1000억 돌파,증권국내증시,2023.06.02,positive,0.9995085000991821
6,"<유>덴티움, 매도잔량 1273% 급증",증권News봇,2023.06.01,positive,0.9977572560310364
7,"<유>덴티움, 장중 신고가 돌파.. 170,000→172,800(▲2,800)",증권News봇,2023.06.01,positive,0.9998691082000732
8,"<유>덴티움, 7.88% 오르며 체결강도 강세 지속(179%)",증권News봇,2023.06.01,positive,0.9998605251312256
9,"<유>덴티움, 3.07% 오르며 체결강도 강세 지속(104%)",증권News봇,2023.05.18,positive,0.9998600482940674
10,"<유>덴티움, 4.24% 오르며 체결강도 강세 지속(136%)",증권News봇,2023.05.17,positive,0.9998596906661987
11,"<유>덴티움, 매수잔량 466% 급증",증권News봇,2023.05.16,positive,0.9998304843902588
12,"<유>덴티움, 3.39% 오르며 체결강도 강세 지속(205%)",증권News봇,2023.05.16,positive,0.9998608827590942
13,"<유>덴티움, 4.59% 오르며 체결강도 강세 지속(235%)",증권News봇,2023.05.16,positive,0.9998565912246704
14,"<유>덴티움, 6.58% 오르며 체결강도 강세 지속(346%)",증권News봇,2023.05.16,positive,0.9998581409454346
15,"<유>덴티움, 매수잔량 327% 급증",증권News봇,2023.05.10,positive,0.9998241066932678
16,"<유>덴티움, 5.83% 오르며 체결강도 강세 지속(208%)",증권News봇,2023.05.10,positive,0.9998596906661987
17,[주식 초고수는 지금] '印尼 니켈공장 건설' 포스코홀딩스 순매수 1위,증권국내증시,2023.05.10,neutral,0.9009864330291748
18,"<유>덴티움, 7.27% 오르며 체결강도 강세 지속(248%)",증권News봇,2023.05.10,positive,0.9998584985733032
19,[목표가 UP&DOWN] 원텍 목표가 43% '껑충'…덴티움도 20%↑,증권종목·투자전략,2023.05.10,positive,0.9998852014541626
20,"<유>덴티움, 7.16% 오르며 체결강도 강세 지속(220%)",증권News봇,2023.05.02,positive,0.9998606443405151
21,"<유>덴티움, 8.41% 오르며 체결강도 강세 지속(262%)",증권News봇,2023.05.02,positive,0.9998568296432495
22,"<유>덴티움, 9.45% 오르며 체결강도 강세 지속(281%)",증권News봇,2023.05.02,positive,0.9998581409454346
23,[마감시황] 美·中 겹악재 맞은 증시…코스피 2544.40까지 추락,증권국내증시,2023.04.21,neutral,0.9990102052688599
24,"<유>덴티움, 매수잔량 423% 급증",증권News봇,2023.04.21,positive,0.9998227953910828
25,[목표가 UP&DOWN] OCI 목표가 47% 상향…“신설법인 재평가 기대”,증권종목·투자전략,2023.04.20,positive,0.9998565912246704
26,"[특징주] 덴티움, 증권가 호평에 5.4% ‘쑥’…신고가 경신",증권국내증시,2023.04.20,positive,0.9998890161514282
27,"<유>덴티움, 매수잔량 1342% 급증",증권News봇,2023.04.11,positive,0.9998142123222351
28,"<유>덴티움, 3.02% 오르며 체결강도 강세 지속(117%)",증권News봇,2023.04.10,positive,0.9998589754104614
29,"<유>덴티움, 매도잔량 325% 급증",증권News봇,2023.04.05,positive,0.9985450506210327
30,"<유>덴티움, 4.23% 오르며 체결강도 강세 지속(141%)",증권News봇,2023.04.05,positive,0.9998596906661987
31,[주식 초고수는 지금] IRA 불확실성 해소에 POSCO홀딩스 순매수 1위,증권국내증시,2023.04.03,neutral,0.9918501377105713
32,"<유>덴티움, 매수잔량 635% 급증",증권News봇,2023.04.03,positive,0.9998384714126587
