,news_title,news_category,news_date,label,prob
0,"<유>성문전자, 5.00% 오르며 체결강도 강세로 반전(122%)",증권News봇,2021.12.23,positive,0.9998847246170044
1,"[기업공시 12월 2일]에스티팜, 유럽 제약사와 114억 규모 원료의약품 공급계약 등",증권국내증시,2021.12.03,neutral,0.9958850741386414
2,장 중 기업공시[12월 2일],증권국내증시,2021.12.02,neutral,0.9998499155044556
3,"<유>성문전자, 매도잔량 574% 급증",증권News봇,2021.12.02,positive,0.9991551637649536
4,"<유>성문전자, 3.37% 오르며 체결강도 강세 지속(144%)",증권News봇,2021.12.01,positive,0.9998626708984375
5,"<유>성문전자, 매도잔량 333% 급증",증권News봇,2021.11.29,positive,0.9993571639060974
6,"<유>성문전자, 매도잔량 1089% 급증",증권News봇,2021.11.23,positive,0.99875807762146
7,"<유>성문전자, 매도잔량 350% 급증",증권News봇,2021.11.22,positive,0.9995118379592896
8,"<유>성문전자, 전일 대비 7.14% 상승.. 일일회전율은 1.42% 기록",증권News봇,2021.11.19,positive,0.9998822212219238
9,"<유>성문전자, 매수잔량 338% 급증",증권News봇,2021.11.19,positive,0.999858021736145
10,"<유>성문전자, 5.36% 오르며 체결강도 강세 지속(375%)",증권News봇,2021.11.19,positive,0.9998633861541748
11,"<유>성문전자, 3.26% 오르며 체결강도 강세 지속(131%)",증권News봇,2021.11.16,positive,0.9998615980148315
12,"<유>성문전자, 4.61% 오르며 체결강도 강세 지속(151%)",증권News봇,2021.11.16,positive,0.9998620748519897
13,"<유>성문전자, 매도잔량 311% 급증",증권News봇,2021.11.10,positive,0.9993962049484253
14,"<유>성문전자, 매수잔량 657% 급증",증권News봇,2021.11.09,positive,0.9998569488525391
15,"<유>하이트론, 상한가 진입.. +29.91% ↑",증권News봇,2021.11.09,positive,0.9998705387115479
16,"<유>성문전자, 매수잔량 306% 급증",증권News봇,2021.11.04,positive,0.9998587369918823
17,"<유>성문전자, 3.42% 오르며 체결강도 강세 지속(108%)",증권News봇,2021.11.02,positive,0.9998635053634644
18,"<유>성문전자, 매도잔량 504% 급증",증권News봇,2021.10.25,positive,0.9994925260543823
19,"<유>성문전자, 전일 대비 7.07% 상승.. 일일회전율은 3.40% 기록",증권News봇,2021.10.15,positive,0.9998701810836792
20,"<유>성문전자, 매수잔량 652% 급증",증권News봇,2021.10.15,positive,0.9998511075973511
21,"<유>성문전자, 3.25% 오르며 체결강도 강세 지속(110%)",증권News봇,2021.10.15,positive,0.9998588562011719
22,"<유>성문전자, 전일 대비 7.05% 상승.. 일일회전율은 0.91% 기록",증권News봇,2021.10.14,positive,0.999868631362915
23,"<유>성문전자, 4.77% 오르며 체결강도 강세 지속(500%)",증권News봇,2021.10.14,positive,0.9998606443405151
24,"<유>성문전자, 매도잔량 566% 급증",증권News봇,2021.10.13,positive,0.9989389777183533
25,"<유>성문전자, 매수잔량 365% 급증",증권News봇,2021.10.06,positive,0.9998620748519897
