,news_title,news_category,news_date,label,prob
0,"<유>엔에스쇼핑, 3.13% 오르며 체결강도 강세 지속(139%)",증권News봇,2021.06.09,positive,0.9998652935028076
1,"<유>엔에스쇼핑, 3.18% 오르며 체결강도 강세 지속(146%)",증권News봇,2021.05.21,positive,0.9998632669448853
2,"<유>엔에스쇼핑, 전일 대비 7.69% 상승.. 일일회전율은 0.68% 기록",증권News봇,2021.05.20,positive,0.9980598092079163
3,"<유>엔에스쇼핑, 5.13% 오르며 체결강도 강세 지속(161%)",증권News봇,2021.05.07,positive,0.9998594522476196
4,"<유>엔에스쇼핑, 4.03% 오르며 체결강도 강세 지속(119%)",증권News봇,2021.05.07,positive,0.9998645782470703
5,"<유>엔에스쇼핑, 3.42% 오르며 체결강도 강세 지속(126%)",증권News봇,2021.05.06,positive,0.9998605251312256
6,"<유>STX, 상한가 진입.. +29.90% ↑",증권News봇,2021.05.03,positive,0.9998525381088257
7,"<유>엔에스쇼핑, 전일 대비 7.17% 상승.. 일일회전율은 0.33% 기록",증권News봇,2021.05.03,positive,0.9995056390762329
8,"<유>엔에스쇼핑, 5.58% 오르며 체결강도 강세 지속(214%)",증권News봇,2021.05.03,positive,0.9998650550842285
9,"<유>SJM홀딩스, 상한가 진입.. +29.88% ↑",증권News봇,2021.05.03,positive,0.9998753070831299
10,"[기업공시 4월27일]에스씨엠생명과학, 췌장염 줄기세포 치료제 국내 특허 취득 등",증권,2021.04.28,neutral,0.9974964261054993
11,장 마감 후 기업공시[4월27일],증권,2021.04.27,neutral,0.9998701810836792
12,"<유>엔에스쇼핑, 4.51% 오르며 체결강도 강세로 반전(112%)",증권News봇,2021.04.27,positive,0.9998565912246704
13,장 마감 후 기업공시[4월 19일],증권,2021.04.19,neutral,0.999871015548706
14,"<유>엔에스쇼핑, 매수잔량 361% 급증",증권News봇,2021.04.19,positive,0.9995419979095459
15,"<유>엔에스쇼핑, 전일 대비 7.79% 상승.. 일일회전율은 0.63% 기록",증권News봇,2021.04.07,positive,0.9984599351882935
16,"<유>엔에스쇼핑, 6.06% 오르며 체결강도 강세 지속(213%)",증권News봇,2021.04.07,positive,0.9998682737350464
17,"<유>엔에스쇼핑, 6.06% 오르며 체결강도 강세 지속(226%)",증권News봇,2021.04.07,positive,0.9998695850372314
18,[장 중 기업공시] 4월 1일,증권국내증시,2021.04.01,neutral,0.9998778104782104
