rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 40 기 반기말,6667497487534,제 39 기말,6081811411173,7,KRW,제 38 기,6081811411173,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 40 기 반기말,2676065306227,제 39 기말,2485113138789,8,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,-표준계정코드 미사용-,단기금융자산,-,제 40 기 반기말,279869568900,제 39 기말,285727024079,9,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 40 기 반기말,608227412579,제 39 기말,493752033069,10,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_CurrentDerivativeFinancialAssets,파생상품자산,-,제 40 기 반기말,99474102622,제 39 기말,213504381138,11,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 40 기 반기말,440054381057,제 39 기말,447664060528,12,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정비유동자산,-,제 40 기 반기말,143783138781,제 39 기말,159285206077,13,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 40 기 반기말,67642499072,제 39 기말,62933140351,14,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 40 기 반기말,47126355701,제 39 기말,71077692357,15,KRW,,,,,,,연결
20240814003406,11012,2024,00144164,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 40 기 반기말,989887847515,제 39 기말,751169601190,16,KRW,,,,,,,연결
