rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 2 기 1분기말,1081651250954,제 1 기말,1030997727550,1,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,79521069614,제 1 기말,84772978360,2,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기 1분기말,488733888084,제 1 기말,442526056151,3,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_OtherCurrentFinancialAssets,기타유동금융자산,-,제 2 기 1분기말,7167162227,제 1 기말,5469095513,4,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 2 기 1분기말,37695927210,제 1 기말,31640404475,5,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_Inventories,재고자산,-,제 2 기 1분기말,468503621019,제 1 기말,466559004351,6,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,-,제 2 기 1분기말,29582800,제 1 기말,30188700,7,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,1517156589567,제 1 기말,1503700083409,8,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 2 기 1분기말,4551724172,제 1 기말,3956042855,9,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 2 기 1분기말,1202081836555,제 1 기말,1196736118331,10,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_InvestmentProperty,투자부동산,-,제 2 기 1분기말,151620243828,제 1 기말,151964451693,11,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 2 기 1분기말,111532168880,제 1 기말,107703796224,12,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 2 기 1분기말,977140459,제 1 기말,715500000,13,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 2 기 1분기말,16087646987,제 1 기말,13815005331,14,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,-,제 2 기 1분기말,30305828686,제 1 기말,28809168975,15,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_Assets,자산총계,-,제 2 기 1분기말,2598807840521,제 1 기말,2534697810959,16,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,-,제 2 기 1분기말,1507633444754,제 1 기말,1474715621596,18,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 2 기 1분기말,368203796863,제 1 기말,369241361488,19,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,차입금,-,제 2 기 1분기말,1113394269066,제 1 기말,1088357152867,20,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,기타금융부채,-,제 2 기 1분기말,396950077,제 1 기말,,21,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,-,제 2 기 1분기말,19344950018,제 1 기말,9351838433,22,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 2 기 1분기말,6293478730,제 1 기말,7765268808,23,KRW,,연결,,,
20190515001919,11013,2019,01316254,BS,재무상태표,ifrs_NoncurrentLiabilities,비유동부채,-,제 2 기 1분기말,598491529841,제 1 기말,593966320571,24,KRW,,연결,,,
