,news_title,news_category,news_date,label,prob
0,"<유>풀무원, 4.13% 오르며 체결강도 강세로 반전(155%)",증권News봇,2019.12.20,positive,0.9998914003372192
1,"<유>풀무원, 전일 대비 7.43% 상승.. 일일회전율은 0.30% 기록",증권News봇,2019.12.19,positive,0.9998831748962402
2,"<유>풀무원, 5.45% 오르며 체결강도 강세 지속(134%)",증권News봇,2019.12.19,positive,0.9998689889907837
3,"<유>풀무원, 4.15% 오르며 체결강도 강세 지속(281%)",증권News봇,2019.12.18,positive,0.9998674392700195
4,"<유>풀무원, 3.76% 오르며 체결강도 강세 지속(159%)",증권News봇,2019.12.02,positive,0.9998667240142822
5,"<유>풀무원, 4.97% 오르며 체결강도 강세 지속(189%)",증권News봇,2019.12.02,positive,0.9998660087585449
6,"<유>풀무원, 3.23% 오르며 체결강도 강세 지속(118%)",증권News봇,2019.11.18,positive,0.9998656511306763
7,"<유>풀무원, 4.85% 오르며 체결강도 강세 지속(134%)",증권News봇,2019.11.18,positive,0.9998672008514404
8,"<유>풀무원, 3.23% 오르며 체결강도 강세 지속(159%)",증권News봇,2019.11.18,positive,0.9998674392700195
9,"<유>풀무원, 매도잔량 316% 급증",증권News봇,2019.11.05,positive,0.9994285702705383
10,"<유>풀무원, 4.51% 오르며 체결강도 강세 지속(156%)",증권News봇,2019.11.05,positive,0.9998688697814941
11,"<유>풀무원, 5.07% 오르며 체결강도 강세 지속(399%)",증권News봇,2019.11.05,positive,0.9998674392700195
12,기업공시,증권,2019.11.02,neutral,0.9997912049293518
13,장 마감후 기업공시[11월 1일],증권,2019.11.01,neutral,0.9998751878738403
