rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 45 기 1분기말,335757982429,제 44 기말,320138049682,7,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 45 기 1분기말,70113105187,제 44 기말,63068295928,8,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 45 기 1분기말,10669463981,제 44 기말,7668768394,9,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 45 기 1분기말,39135950,제 44 기말,33807030,10,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 45 기 1분기말,38663339981,제 44 기말,32340833428,11,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 45 기 1분기말,2472400612,제 44 기말,3179733759,12,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 45 기 1분기말,12000000,제 44 기말,17000000,13,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 45 기 1분기말,18256764663,제 44 기말,19828153317,14,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 45 기 1분기말,265644877242,제 44 기말,257069753754,15,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 45 기 1분기말,8500000,제 44 기말,8500000,16,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 45 기 1분기말,780793150,제 44 기말,875293150,17,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_NonCurrentFairValueFinancialAsset,당기손익-공정가치측정 금융자산,-,제 45 기 1분기말,187109995,제 44 기말,172890008,18,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 45 기 1분기말,46061369387,제 44 기말,40198989587,19,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 45 기 1분기말,902683705,제 44 기말,927654590,20,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 45 기 1분기말,47851185526,제 44 기말,47897160534,21,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자,-,제 45 기 1분기말,90243775475,제 44 기말,87397839481,22,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 45 기 1분기말,79464023547,제 44 기말,79542657864,23,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_RecognisedAssetsDefinedBenefitPlan,순확정급여자산,-,제 45 기 1분기말,145436457,제 44 기말,48768540,24,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 45 기 1분기말,227265424380,제 44 기말,217962944164,26,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 45 기 1분기말,227166494878,제 44 기말,217863948718,27,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 45 기 1분기말,50929747922,제 44 기말,50929747922,28,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 45 기 1분기말,12922075140,제 44 기말,8120184524,29,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 45 기 1분기말,17218543000,제 44 기말,17218543000,30,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 45 기 1분기말,146096128816,제 44 기말,141595473272,31,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 45 기 1분기말,98929502,제 44 기말,98995446,32,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,-,제 45 기 1분기말,335757982429,제 44 기말,320138049682,33,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 45 기 1분기말,97485530749,제 44 기말,93547330669,35,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,-표준계정코드 미사용-,단기금융부채,-,제 45 기 1분기말,75563000000,제 44 기말,75563000000,36,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 45 기 1분기말,473402899,제 44 기말,72482471,37,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 45 기 1분기말,1234133545,제 44 기말,709244559,38,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 45 기 1분기말,20214994305,제 44 기말,17202603639,39,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 45 기 1분기말,108492558049,제 44 기말,102175105518,40,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 45 기 1분기말,11007027300,제 44 기말,8627774849,41,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타채무,-,제 45 기 1분기말,1935487665,제 44 기말,1868566010,42,KRW,,,,,연결
20240514001304,11013,2024,00124780,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 45 기 1분기말,8957884727,제 44 기말,6571883623,43,KRW,,,,,연결
