,news_title,news_category,news_date,label,prob
0,"<유>동양생명, 장중 신고가 돌파.. 6,990→7,060(▲70)",증권News봇,2021.09.28,positive,0.999883770942688
1,"오전 9:30 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 섬유의복업(1.02%↓)",증권News봇,2021.09.16,neutral,0.9274119734764099
2,"<유>동양생명, 장중 신고가 돌파.. 6,960→6,970(▲10)",증권News봇,2021.09.15,positive,0.999884843826294
3,"<유>동양생명, 장중 신고가 돌파.. 6,800→6,810(▲10)",증권News봇,2021.09.14,positive,0.9998847246170044
4,"<유>동양생명, 장중 신고가 돌파.. 6,710→6,790(▲80)",증권News봇,2021.09.13,positive,0.999883770942688
5,"<유>코오롱, 상한가 진입.. +29.94% ↑",증권News봇,2021.09.10,positive,0.9998743534088135
6,"<유>동양생명, 장중 신고가 돌파.. 6,590→6,610(▲20)",증권News봇,2021.09.10,positive,0.9998836517333984
7,"<유>동양생명, 3.34% 오르며 체결강도 강세로 반전(105%)",증권News봇,2021.09.10,positive,0.9998780488967896
8,"<유>동양생명, 3.04% 오르며 체결강도 강세 지속(436%)",증권News봇,2021.09.09,positive,0.9998575448989868
9,"<유>동양생명, 3.11% 오르며 체결강도 강세 지속(212%)",증권News봇,2021.09.02,positive,0.9998668432235718
10,"<유>동양생명, 3.11% 오르며 체결강도 강세 지속(142%)",증권News봇,2021.08.24,positive,0.9998668432235718
11,"변동장에 믿을건 고배당주…""넉달 묵혀두면 5% 수익""",증권종목·투자전략,2021.08.17,positive,0.941569447517395
12,"[기업공시 7월 23일]현대모비스, 2,157억 규모 자사주 취득 결정 등",증권,2021.07.24,neutral,0.9906546473503113
13,장 중 기업공시[7월 23일],증권,2021.07.23,neutral,0.999858021736145
14,"동양생명, 우리금융지주 주식 전량 처분…3,014억 확보",증권IB&Deal,2021.07.23,neutral,0.8186566233634949
15,"<유>동양생명, 3.21% 오르며 체결강도 강세 지속(137%)",증권News봇,2021.07.22,positive,0.9998669624328613
16,"오전 11:00 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 섬유의복업(1.84%↑)",증권News봇,2021.07.21,neutral,0.9430227279663086
17,"<유>동양생명, 장중 신고가 돌파.. 6,330→6,590(▲260)",증권News봇,2021.07.21,positive,0.9998852014541626
18,"<유>동양생명, 현재가 9.81% 급등",증권News봇,2021.07.21,positive,0.9998444318771362
19,"<유>동양생명, 매수잔량 427% 급증",증권News봇,2021.07.21,positive,0.9998238682746887
20,"<유>동양생명, 전일 대비 10.45% 상승.. 일일회전율은 0.32% 기록",증권News봇,2021.07.21,positive,0.9996883869171143
21,"<유>동양생명, 3.36% 오르며 체결강도 강세로 반전(292%)",증권News봇,2021.07.21,positive,0.9998773336410522
