,news_title,news_category,news_date,label,prob
0,"<유>DB손해보험, 3.04% 오르며 체결강도 강세 지속(166%)",증권News봇,2023.06.02,positive,0.9998506307601929
1,"<유>DB손해보험, 4.46% 오르며 체결강도 강세 지속(150%)",증권News봇,2023.05.23,positive,0.9998525381088257
2,"<유>DB손해보험, 4.85% 오르며 체결강도 강세 지속(189%)",증권News봇,2023.05.23,positive,0.9998524188995361
3,"<유>DB손해보험, 5.90% 오르며 체결강도 강세 지속(252%)",증권News봇,2023.05.23,positive,0.9998524188995361
4,"[데이터로 보는 증시]LG이노텍·현대차, 기관·외국인 코스피 순매수 1위(5월 12일-최종치)",증권종목·투자전략,2023.05.12,neutral,0.9997286200523376
5,"[데이터로 보는 증시] NAVER·삼성전자, 기관·외국인 코스피 순매수 1위(5월 4일-최종치)",증권종목·투자전략,2023.05.04,neutral,0.9994816184043884
6,"<유>DB손해보험, 5.12% 오르며 체결강도 강세 지속(128%)",증권News봇,2023.04.25,positive,0.9998526573181152
7,"<유>DB손해보험, 4.51% 오르며 체결강도 강세 지속(149%)",증권News봇,2023.04.25,positive,0.9998511075973511
8,"<유>DB손해보험, 4.21% 오르며 체결강도 강세 지속(123%)",증권News봇,2023.04.18,positive,0.9998511075973511
9,"<유>DB손해보험, 3.70% 오르며 체결강도 강세 지속(140%)",증권News봇,2023.04.18,positive,0.9998499155044556
10,"<유>DB손해보험, 매수잔량 302% 급증",증권News봇,2023.04.11,positive,0.9997918009757996
11,"<유>DB손해보험, 4.08% 오르며 체결강도 강세 지속(211%)",증권News봇,2023.04.11,positive,0.9998522996902466
