,news_title,news_category,news_date,label,prob
0,"<코>네오펙트, 3.44% 오르며 체결강도 강세 지속(111%)",증권News봇,2023.07.27,positive,0.9998676776885986
1,"<유>무림P&P, 장중 신저가 기록.. 3,350→3,245(▼105)",증권News봇,2023.07.26,negative,0.9997842907905579
2,"<유>무림P&P, 장중 신저가 기록.. 3,455→3,400(▼55)",증권News봇,2023.07.25,negative,0.9997888207435608
3,"<유>무림P&P, 장중 신저가 기록.. 3,500→3,465(▼35)",증권News봇,2023.07.24,negative,0.9997841715812683
4,"<코>네오펙트, 3.56% 오르며 체결강도 강세 지속(141%)",증권News봇,2023.07.21,positive,0.9998680353164673
5,"<코>네오펙트, 3.75% 오르며 체결강도 강세 지속(113%)",증권News봇,2023.07.19,positive,0.99986732006073
6,"<코>네오펙트, 6.06% 오르며 체결강도 강세 지속(165%)",증권News봇,2023.07.17,positive,0.9998669624328613
7,"<유>무림P&P, 매도잔량 574% 급증",증권News봇,2023.07.14,positive,0.9992559552192688
8,"<유>무림P&P, 3.05% 오르며 체결강도 강세 지속(149%)",증권News봇,2023.07.14,positive,0.9998606443405151
9,"<유>무림P&P, 매도잔량 355% 급증",증권News봇,2023.07.07,positive,0.9994268417358398
