,news_title,news_category,news_date,label,prob
0,"한화솔루션 ""태양광에 집중""…갤러리아·첨단소재 떼어낸다",산업,2022.09.23,neutral,0.9829636812210083
1,"<유>한화생명, 매수잔량 309% 급증",증권News봇,2022.09.23,positive,0.9997461438179016
2,"<유>한화생명, 3.08% 오르며 체결강도 강세 지속(169%)",증권News봇,2022.09.23,positive,0.9998500347137451
3,"<유>한화생명, 3.03% 오르며 체결강도 강세로 반전(101%)",증권News봇,2022.09.20,positive,0.9998480081558228
4,"<유>한화생명, 5.24% 오르며 체결강도 강세 지속(192%)",증권News봇,2022.09.08,positive,0.9998637437820435
5,"리츠는 ""금리와 전쟁 중""",증권IB&Deal,2022.09.08,neutral,0.9998028874397278
6,"<유>한화생명, 6.77% 오르며 체결강도 강세 지속(243%)",증권News봇,2022.09.08,positive,0.9998682737350464
7,"<유>한화생명, 6.33% 오르며 체결강도 강세 지속(260%)",증권News봇,2022.09.08,positive,0.9998620748519897
8,"<유>한화생명, 3.06% 오르며 체결강도 강세로 반전(280%)",증권News봇,2022.09.08,positive,0.9998537302017212
9,"<유>한화생명, 3.04% 오르며 체결강도 강세 지속(252%)",증권News봇,2022.09.05,positive,0.9998515844345093
10,"[기업공시 9월 2일]코리아에스이, 10억 규모 제3자배정 유상증자 결정 등",증권종목·투자전략,2022.09.03,neutral,0.9998630285263062
11,장 마감후 기업공시 [9월 2일],경제·금융경제·금융일반,2022.09.02,neutral,0.9998682737350464
12,"<유>한화생명, 3.13% 오르며 체결강도 강세 지속(186%)",증권News봇,2022.09.02,positive,0.9998646974563599
13,"<유>한화생명, 3.10% 오르며 체결강도 강세 지속(304%)",증권News봇,2022.08.30,positive,0.9998632669448853
14,"[SEN]DB금투 “한화생명, 금리 상승에 자본적정성 문제 해소”",증권국내증시,2022.08.29,neutral,0.984885573387146
15,"<유>한화생명, 3.45% 오르며 체결강도 강세 지속(192%)",증권News봇,2022.07.29,positive,0.9998658895492554
16,[단독] 대치타워·에스원빌딩…알짜 부동산 담은 '삼성리츠' 나온다,증권IB&Deal,2022.07.28,neutral,0.9999104738235474
17,"<유>한화생명, 3.49% 오르며 체결강도 강세로 반전(103%)",증권News봇,2022.07.20,positive,0.9998602867126465
18,"<유>한화생명, 3.17% 오르며 체결강도 강세 지속(254%)",증권News봇,2022.07.18,positive,0.9998654127120972
19,"<유>한화생명, 장중 신저가 기록.. 2,060→2,045(▼15)",증권News봇,2022.07.15,negative,0.9997599720954895
20,"<유>한화생명, 장중 신저가 기록.. 2,085→2,075(▼10)",증권News봇,2022.07.14,negative,0.9997603297233582
21,"<유>한화생명, 장중 신저가 기록.. 2,110→2,100(▼10)",증권News봇,2022.07.06,negative,0.9997530579566956
22,"<유>한화생명, 3.15% 오르며 체결강도 강세 지속(201%)",증권News봇,2022.07.01,positive,0.9998663663864136
