,news_title,news_category,news_date,label,prob
0,"<유>현대약품, 매도잔량 316% 급증",증권News봇,2021.06.08,positive,0.9989259839057922
1,"<유>현대약품, 3.13% 오르며 체결강도 강세 지속(217%)",증권News봇,2021.06.04,positive,0.9998723268508911
2,"<유>현대약품, 3.10% 오르며 체결강도 강세 지속(342%)",증권News봇,2021.05.21,positive,0.9998714923858643
3,"<유>현대약품, 매수잔량 826% 급증",증권News봇,2021.05.03,positive,0.9998546838760376
4,"<유>현대약품, 전일 대비 8.19% 상승.. 일일회전율은 0.81% 기록",증권News봇,2021.05.03,positive,0.9998717308044434
5,‘스포츠마케팅'에 힘 쏟은 제약업계… 광고 효과도 톡톡,산업바이오,2021.05.01,neutral,0.7883836030960083
6,"<유>현대약품, 매도잔량 311% 급증",증권News봇,2021.04.28,positive,0.9990672469139099
7,"<유>현대약품, 전일 대비 9.01% 상승.. 일일회전율은 1.73% 기록",증권News봇,2021.04.28,positive,0.9998663663864136
8,"<유>현대약품, 9.44% 오르며 체결강도 강세로 반전(301%)",증권News봇,2021.04.28,positive,0.9998910427093506
9,"<유>현대약품, 3.54% 오르며 체결강도 강세 지속(251%)",증권News봇,2021.04.13,positive,0.9998723268508911
10,"[기업공시 4월 8일]우진플라임, 1주당 1주배정 무상증자 결정 등",증권종목·투자전략,2021.04.09,neutral,0.8393781185150146
11,장 중 기업공시[4월 8일],증권종목·투자전략,2021.04.08,neutral,0.9998540878295898
