rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_CurrentAssets,유동자산,-,제 2 기 1분기말,447593159498,제 1 기말,438322896156,1,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,-,제 2 기 1분기말,43628896924,제 1 기말,79257821592,2,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기 1분기말,212943696783,제 1 기말,184669279665,3,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_OtherCurrentFinancialAssets,기타금융자산,-,제 2 기 1분기말,9015902302,제 1 기말,3015347825,4,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 2 기 1분기말,52843502906,제 1 기말,46085921955,5,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_Inventories,재고자산,-,제 2 기 1분기말,129161160583,제 1 기말,125294525119,6,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,-,제 2 기 1분기말,1254485309835,제 1 기말,1214926483116,7,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 2 기 1분기말,4773054735,제 1 기말,4710258452,8,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,-,제 2 기 1분기말,1156773400158,제 1 기말,1117555202137,9,KRW,,연결,,,
20190515002380,11013,2019,01316236,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 2 기 1분기말,73783116498,제 1 기말,74144821677,10,KRW,,연결,,,
