,news_title,news_category,news_date,label,prob
0,"<유>대원화성, 4.96% 오르며 체결강도 강세 지속(127%)",증권News봇,2023.06.16,positive,0.99986732006073
1,"<유>대원화성, 5.07% 오르며 체결강도 강세로 반전(125%)",증권News봇,2023.06.07,positive,0.9998761415481567
2,"<유>대원화성, 매도잔량 328% 급증",증권News봇,2023.06.02,positive,0.903325617313385
3,"<유>대원화성, 매도잔량 313% 급증",증권News봇,2023.05.26,positive,0.9407027959823608
4,"<유>대원화성, 매수잔량 332% 급증",증권News봇,2023.05.24,positive,0.9996035695075989
5,"<유>대원화성, 매수잔량 571% 급증",증권News봇,2023.05.22,positive,0.999618411064148
6,"오전 9:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(1.28%↑)",증권News봇,2023.05.19,neutral,0.9958082437515259
7,"<유>대원화성, 매도잔량 661% 급증",증권News봇,2023.05.18,positive,0.9374942779541016
8,"[개장 시황] 코스피 2511.09.. 개인과 외국인의 순매수에 상승 출발 (▲16.43, +0.66%)",증권News봇,2023.05.18,neutral,0.9999151229858398
9,"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2494.66(▲14.42, +0.58%) 상승 마감",증권News봇,2023.05.17,neutral,0.8521008491516113
10,"오후 3:20 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 섬유의복업(0.69%↑)",증권News봇,2023.05.17,neutral,0.9993569254875183
11,"오후 3:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 음식료품업(1.48%↓)",증권News봇,2023.05.17,neutral,0.999553382396698
12,"오후 2:30 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 음식료품업(1.58%↓)",증권News봇,2023.05.17,neutral,0.9995905756950378
13,"오후 2:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 음식료품업(1.43%↓)",증권News봇,2023.05.17,neutral,0.9994246959686279
14,"오후 1:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 음식료품업(1.63%↓)",증권News봇,2023.05.17,neutral,0.9995974898338318
