,news_title,news_category,news_date,label,prob
0,"[SEN]하이투자證 “삼성물산, 중동시장 발주 확대에 동사 수혜 가능할 듯” ?",증권국내증시,2022.09.28,positive,0.9998747110366821
1,"[기업공시 9월 22일]대우조선해양, 5959억 규모 LNG 운반선 2척 수주 등",증권종목·투자전략,2022.09.23,neutral,0.9994660019874573
2,장 마감 후 기업공시[9월 22일],증권국내증시,2022.09.22,neutral,0.9998660087585449
3,"이재용, 초대형 빅딜 급물살…인텔·퀄컴과 '공룡 컨소시엄' 가능성",산업,2022.09.21,neutral,0.5241824388504028
4,에버랜드·SM엔터 ‘아티스트 체험공간’ 컬래버,산업기업,2022.09.21,neutral,0.9998780488967896
5,[데이터로 보는 증시]코스피 기관·외국인·개인 순매수·순매도 상위종목( 9월 20일),증권종목·투자전략,2022.09.20,neutral,0.9999032020568848
6,"'尹특사' 이재용, 10월 '뉴삼성 회장' 되나 [뒷북비즈]",산업,2022.09.10,neutral,0.9998944997787476
7,"삼성, 하반기 공채 스타트…""20% 더 뽑는다"" [뒷북비즈]",산업기업,2022.09.07,neutral,0.9998576641082764
8,"“5년간 8만명 채용” 삼성그룹, 신입공채 20% 늘려",산업,2022.09.06,neutral,0.9991785883903503
9,[데이터로 보는 증시]코스피 기관·외국인·개인 순매수·순매도 상위종목( 9월 6일),증권종목·투자전략,2022.09.06,neutral,0.9999037981033325
10,"'20% 더 뽑는다'…5대 그룹 유일, 삼성 하반기 공채 시작",산업,2022.09.06,neutral,0.9997490048408508
11,"삼성물산, 청정수소 생산·활용 추진…남해화학·두산에너빌리티·LG화학과 맞손",산업기업,2022.09.05,neutral,0.5257410407066345
12,삼성물산·LG화학 등 청정수소 생산 맞손,산업기업,2022.09.05,neutral,0.6589037179946899
13,"이재용, 윤병강 명예회장 빈소에 조화…'물산 합병반대' 소송 舊怨 떨치고 애도",산업,2022.09.02,neutral,0.774684488773346
14,"이재용, 대통령특사로 유럽行…5대그룹 총수들 해외 총출동",산업,2022.09.01,neutral,0.8555002212524414
15,"이재용·최태원, '尹특사'로 英日 간다…5대 총수 '엑스포 유치' 총출동",산업,2022.09.01,neutral,0.9997193217277527
16,"‘협력사 상생’ 삼성, 물품대금 2.1조 조기 지급",산업,2022.08.31,positive,0.9997746348381042
17,이재용 9월에 해외 또 간다…추석 때 '글로벌 현장경영',산업,2022.08.30,neutral,0.9998855590820312
18,"[SEN]유안타證""삼성물산, 주요 상장사 지분가치 조정…목표가↓""",증권종목·투자전략,2022.08.29,negative,0.7952254414558411
19,"삼성물산, 30년만에 남성복 야심작 '시프트 G' 론칭",산업생활,2022.08.25,positive,0.9993095397949219
20,"삼성물산, 카타르에서 8000억원 태양광 사업 수주",부동산건설업계,2022.08.24,positive,0.9998788833618164
21,[데이터로 보는 증시]코스피 기관·외국인·개인 순매수·순매도 상위종목( 8월 24일),증권종목·투자전략,2022.08.24,neutral,0.9999054670333862
22,"[특징주] 삼성물산, 카타르 초대형 태양광 발전소 건설 수주에 3% ↑",증권국내증시,2022.08.24,positive,0.9993495345115662
23,"<유>삼성물산, 3.78% 오르며 체결강도 강세 지속(330%)",증권News봇,2022.08.24,positive,0.9998605251312256
24,"‘K건설 낭보’ 삼성물산, 카타르에서 8000억원 태양광 사업 수주",부동산건설업계,2022.08.24,positive,0.9998806715011597
25,창고에 쌓인 재고만 213兆…삼성·하이닉스도 초비상,증권국내증시,2022.08.18,negative,0.7150785326957703
26,"삼성 라이프사이언스펀드, 美나노입자 약물전달체 개발사에 190억원 투자",산업기업,2022.08.17,positive,0.9950934648513794
27,"분산된 TF로는 의사결정 한계…""그룹 컨트롤타워 구축 시급""",산업기업,2022.08.12,neutral,0.9990529417991638
28,"삼성, 집중호우 피해 복구에 30억 성금 기부",산업기업,2022.08.11,positive,0.9998403787612915
29,"층간소음 잡기 위해 건설3사 뭉쳤다…삼성·포스코·롯데, 소음 저감기술 공동개발",부동산정책·제도,2022.08.04,neutral,0.9998910427093506
30,"한투운용, 삼성그룹주펀드 삼성전자 비중 확대",증권재테크,2022.08.03,neutral,0.9868738055229187
31,"에버랜드, '세계 호랑이의 날' 맞아 호랑이 여름나기 활동",산업기업,2022.07.29,neutral,0.9998778104782104
32,"다올證 ""삼성물산, 연이은 실적 서프라이즈…사업 경쟁력 입증""",증권국내증시,2022.07.28,positive,0.999882698059082
33,"<유>삼성물산, 3.13% 오르며 체결강도 강세 지속(232%)",증권News봇,2022.07.07,positive,0.9998636245727539
34,에버랜드 NFT 인기 무섭네…빌런 '밤밤맨' 출시 당일 완판,산업기업,2022.07.05,positive,0.7634298205375671
35,"전경련-게이단렌, 3년 만에 한일재계회의 개최…공동선언문 채택",산업기업,2022.07.04,neutral,0.9998156428337097
