,news_title,news_category,news_date,label,prob
0,장 중 기업공시[12월 28일],경제·금융경제·금융일반,2022.12.28,neutral,0.999836802482605
1,"[ 기업공시 12월22일]SDN, 101억 원 태양광 모듈 물품 공급계약 등",증권종목·투자전략,2022.12.23,neutral,0.9992745518684387
2,장 마감 후 기업공시 [12월22일],증권증권일반,2022.12.22,neutral,0.9998675584793091
3,HJ중공업 각자대표 체제로 전환…조선부문 대표에 유상철 선임,산업기업,2022.12.22,neutral,0.9993120431900024
4,"[기업공시 12월19일]에이스테크, 166억 규모 종속사 에이스안테나 주식 취득 등",경제·금융경제·금융일반,2022.12.20,neutral,0.9997962117195129
5,장 마감후 기업공시[12월19일],경제·금융경제·금융일반,2022.12.19,neutral,0.9998646974563599
6,장 중 기업공시[12월19일],경제·금융경제·금융일반,2022.12.19,neutral,0.9998565912246704
7,[기업공시 12월 13일]씨에스윈드=899억 규모 윈드타워 공급계약 등,증권종목·투자전략,2022.12.14,neutral,0.9997943043708801
8,장 마감 후 기업공시 [12월 13일],증권국내증시,2022.12.13,neutral,0.9998633861541748
9,"<유>HJ중공업, 매도잔량 467% 급증",증권News봇,2022.11.30,positive,0.9883934855461121
10,"<유>HJ중공업, 매수잔량 382% 급증",증권News봇,2022.11.29,positive,0.9998524188995361
11,"<유>HJ중공업, 8.02% 오르며 체결강도 강세 지속(187%)",증권News봇,2022.11.29,positive,0.9998698234558105
12,"[기업공시 11월24일]메리츠화재, 자사주 267만 8930주 소각 결정 등",증권증권일반,2022.11.25,neutral,0.9982877373695374
13,장 중 기업공시[11월24일],증권증권일반,2022.11.24,neutral,0.9998663663864136
14,"[기업 공시 11월 21일]GS건설, 시민공원주변 재정비촉진지구 촉진1구역 시공자 선정 등",증권국내증시,2022.11.22,neutral,0.9999161958694458
15,장 마감 후 기업 공시 [11월 21일],증권국내증시,2022.11.21,neutral,0.9998520612716675
16,"<유>HJ중공업, 매도잔량 2793% 급증",증권News봇,2022.11.21,positive,0.9982011318206787
17,"[마감 시황] 외국인 매수 우위.. 코스피 2444.48(▲1.58, +0.06%) 상승 마감",증권News봇,2022.11.18,neutral,0.9995002746582031
18,"오후 3:20 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 통신업(0.30%↑)",증권News봇,2022.11.18,neutral,0.9996334314346313
19,"오후 3:00 현재 코스피는 41:59으로 매수우위, 매도강세 업종은 통신업(0.51%↑)",증권News봇,2022.11.18,neutral,0.9996032118797302
20,"오후 2:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 통신업(0.32%↑)",증권News봇,2022.11.18,neutral,0.9989230036735535
21,"오후 2:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 전기가스업(0.75%↑)",증권News봇,2022.11.18,neutral,0.9997217059135437
22,"<유>HJ중공업, 현재가 5.73% 급등",증권News봇,2022.11.18,positive,0.9998766183853149
23,"<유>HJ중공업, 매수잔량 318% 급증",증권News봇,2022.11.18,positive,0.999854326248169
24,"<유>HJ중공업, 3.08% 오르며 체결강도 강세 지속(108%)",증권News봇,2022.11.18,positive,0.9998681545257568
25,"오후 3:20 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 전기전자업(1.70%↓)",증권News봇,2022.11.17,neutral,0.9925785660743713
26,"<유>HJ중공업, 매수잔량 677% 급증",증권News봇,2022.11.17,positive,0.9998470544815063
27,"[기업 공시 11월 16일] 핸즈코퍼레이션, 1697억 규모 자동차용 알루미늄 휠 공급계약 체결 등",증권종목·투자전략,2022.11.17,neutral,0.9966919422149658
28,장 마감 후 기업공시[11월16일],경제·금융경제·금융일반,2022.11.16,neutral,0.9998728036880493
29,"오후 2:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 통신업(1.19%↑)",증권News봇,2022.10.27,neutral,0.9994750618934631
30,"오후 2:00 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 통신업(1.31%↑)",증권News봇,2022.10.27,neutral,0.9998297691345215
31,"오후 1:30 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 통신업(1.33%↑)",증권News봇,2022.10.27,neutral,0.999854564666748
32,"오전 11:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 운수창고업(2.04%↑)",증권News봇,2022.10.27,neutral,0.9981028437614441
33,"오전 11:00 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 통신업(0.94%↑)",증권News봇,2022.10.27,neutral,0.9996944665908813
34,"오전 10:30 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 운수창고업(2.33%↑)",증권News봇,2022.10.27,neutral,0.9998070597648621
35,"<유>HJ중공업, 현재가 6.45% 급락",증권News봇,2022.10.27,negative,0.999812662601471
36,"오전 9:30 현재 코스피는 55:45으로 매도우위, 매도강세 업종은 의료정밀업(0.61%↑)",증권News봇,2022.10.27,neutral,0.9996261596679688
37,"<유>HJ중공업, 장중 신저가 기록.. 3,355→3,285(▼70)",증권News봇,2022.10.26,negative,0.9998013377189636
38,"<유>HJ중공업, 장중 신저가 기록.. 3,600→3,400(▼200)",증권News봇,2022.10.25,negative,0.999800980091095
39,"<유>HJ중공업, 장중 신저가 기록.. 3,660→3,655(▼5)",증권News봇,2022.10.24,negative,0.9998038411140442
40,"[기업공시 10월 21일]대우조선해양, 7103억 규모 LNG 운반선 2척 공사 수주 등",증권국내증시,2022.10.22,neutral,0.9980481863021851
41,장 중 기업공시 [10월 21일],증권국내증시,2022.10.21,neutral,0.9998551607131958
