,news_title,news_category,news_date,label,prob
0,기업공시[3월29일],증권,2019.03.30,neutral,0.9998481273651123
1,장 중 기업공시[3월29일],증권,2019.03.29,neutral,0.9998588562011719
2,"한온시스템, 백성준 교수 사외이사 선임",증권,2019.03.29,neutral,0.9997493624687195
3,"<유>한온시스템, 3.03% 오르며 체결강도 강세 지속(253%)",증권News봇,2019.03.18,positive,0.9998711347579956
4,"<유>한온시스템, 3.03% 오르며 체결강도 강세 지속(255%)",증권News봇,2019.03.18,positive,0.9998701810836792
5,"<유>한온시스템, 3.40% 오르며 체결강도 강세로 반전(105%)",증권News봇,2019.03.11,positive,0.9998947381973267
6,"<유>한온시스템, 3.64% 오르며 체결강도 강세 지속(160%)",증권News봇,2019.02.22,positive,0.9998667240142822
7,"[SEN]유진투자 ""한온시스템, 올해도 양호한 실적 흐름 유지""",증권종목·투자전략,2019.02.14,positive,0.9998602867126465
8,기업공시[2월13일],증권,2019.02.14,neutral,0.9998517036437988
9,장 중 기업공시[2월13일],증권,2019.02.13,neutral,0.9998677968978882
10,"<유>한온시스템, 3.24% 오르며 체결강도 강세 지속(145%)",증권News봇,2019.02.13,positive,0.9998708963394165
11,한온시스템 작년 4분기 영업익 13% 증가,증권,2019.02.13,positive,0.9998787641525269
12,"<유>한온시스템, 3.24% 오르며 체결강도 강세 지속(152%)",증권News봇,2019.02.13,positive,0.9998722076416016
13,"오후 12:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의료정밀업(0.49%↓)",증권News봇,2019.01.24,neutral,0.9998440742492676
14,"[정오 시황] 코스피 2135.16, 상승세(▲7.38, +0.35%) 지속",증권News봇,2019.01.24,neutral,0.9996641874313354
15,"오후 12:00 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 의료정밀업(0.71%↓)",증권News봇,2019.01.24,neutral,0.9997052550315857
16,"오전 10:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 금융업(0.54%↑)",증권News봇,2019.01.24,neutral,0.9998775720596313
17,"오전 10:00 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 금융업(0.48%↑)",증권News봇,2019.01.24,neutral,0.9998677968978882
18,"<유>한온시스템, 3.28% 오르며 체결강도 강세 지속(146%)",증권News봇,2019.01.23,positive,0.9998689889907837
19,"<유>한온시스템, 3.15% 오르며 체결강도 강세로 반전(169%)",증권News봇,2019.01.21,positive,0.999894380569458
20,"[머니+ /정책 호재로 뜨는 종목은] ""선별투자로 +α 수익""...수소차·경협주·5G 관련주 담아볼까",증권증권일반,2019.01.19,neutral,0.9998910427093506
21,"<유>한온시스템, 전일 대비 7.11% 상승.. 일일회전율은 0.46% 기록",증권News봇,2019.01.18,positive,0.9998871088027954
22,"<유>한온시스템, 4.18% 오르며 체결강도 강세 지속(144%)",증권News봇,2019.01.18,positive,0.9998695850372314
23,"<유>한온시스템, 4.60% 오르며 체결강도 강세 지속(168%)",증권News봇,2019.01.18,positive,0.9998680353164673
24,"<유>한온시스템, 5.75% 오르며 체결강도 강세 지속(411%)",증권News봇,2019.01.15,positive,0.999871015548706
25,"<유>한온시스템, 5.75% 오르며 체결강도 강세 지속(396%)",증권News봇,2019.01.15,positive,0.9998713731765747
26,"[SENTV][특징주] 한온시스템, FP&C 인수 기대감에 상승",증권국내증시,2019.01.15,positive,0.9998748302459717
27,"<유>한온시스템, 3.10% 오르며 체결강도 강세 지속(240%)",증권News봇,2019.01.15,positive,0.9998692274093628
28,"<유>한온시스템, 3.24% 오르며 체결강도 강세 지속(273%)",증권News봇,2019.01.11,positive,0.9998719692230225
29,"<유>한온시스템, 전일 대비 7.14% 상승.. 일일회전율은 0.12% 기록",증권News봇,2019.01.09,positive,0.9998856782913208
30,"오후 12:00 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 의료정밀업(0.71%↓)",증권News봇,2019.01.24,neutral,0.9997052550315857
31,"오전 10:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 금융업(0.54%↑)",증권News봇,2019.01.24,neutral,0.9998775720596313
32,"오전 10:00 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 금융업(0.48%↑)",증권News봇,2019.01.24,neutral,0.9998677968978882
33,"<유>한온시스템, 3.28% 오르며 체결강도 강세 지속(146%)",증권News봇,2019.01.23,positive,0.9998689889907837
34,"<유>한온시스템, 3.15% 오르며 체결강도 강세로 반전(169%)",증권News봇,2019.01.21,positive,0.999894380569458
