news_title,news_category,news_date
"바이오 유망하다는데…SK케미칼, 제약사업 매각 왜? [Why 바이오]",산업기업,2023.09.24
"오후 1:30 현재 코스피는 32:68으로 매수우위, 매수강세 업종은 건설업(1.14%↓)",증권News봇,2023.09.22
"SK케미칼, 6000억에 제약사업부 매각 추진",증권IB&Deal,2023.09.22
"SK케미칼, 제약사업부 판다",증권IB&Deal,2023.09.21
"SK케미칼, 6000억에 제약사업부 매각 추진",증권IB&Deal,2023.09.21
"SK케미칼, 中에 리사이클링 클러스터 조성",산업기업,2023.09.19
"SK케미칼, 재활용 가능 소재 5종 美협회 인증 획득…""북미 포장재 시장 공략""",산업기업,2023.08.29
"[단독] 사모펀드, 국내 최대 페트병 재생업체 '알엠' 품는다",증권국내증시,2023.08.08
"SK케미칼, ‘2023 TCFD 보고서’ 발간…""기후변화 대응전략 수립""",산업기업,2023.08.01
"<유>SK케미칼, 5.33% 오르며 체결강도 강세 지속(186%)",증권News봇,2023.07.27
"<유>SK케미칼, 장중 신저가 기록.. 63,200→59,800(▼3,400)",증권News봇,2023.07.26
"<유>SK케미칼, 장중 신저가 기록.. 64,200→63,900(▼300)",증권News봇,2023.07.25
"오전 11:30 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 운수창고업(2.39%↓)",증권News봇,2023.07.21
"오전 11:00 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 운수창고업(2.44%↓)",증권News봇,2023.07.21
"오전 10:30 현재 코스피는 32:68으로 매수우위, 매수강세 업종은 전기전자업(1.50%↓)",증권News봇,2023.07.21
"오전 10:00 현재 코스피는 35:65으로 매수우위, 매수강세 업종은 전기전자업(1.36%↓)",증권News봇,2023.07.21
"오전 9:30 현재 코스피는 35:65으로 매수우위, 매수강세 업종은 비금속광물업(0.37%↓)",증권News봇,2023.07.21
"<유>SK케미칼우, 매도잔량 488% 급증",증권News봇,2023.07.21
"[개장 시황] 코스피 2581.06.. 외국인의 '팔자' 기조에 하락 출발 (▼19.17, -0.74%)",증권News봇,2023.07.21
"<유>SK케미칼, 매도잔량 567% 급증",증권News봇,2023.07.21
"<유>SK케미칼우, 상한가 진입.. +29.95% ↑",증권News봇,2023.07.21
"SK케미칼, 아스트라제네카와 당뇨병 복합제 위탁생산 계약 체결",산업기업,2023.07.20
"SK케미칼, 오뚜기 소스용기에 순환재활용 페트 100% 첫 적용",산업기업,2023.07.05
