,news_title,news_category,news_date,label,prob
0,"SK케미칼, '플라스틱 해법' 낸 대학생에 장학금",산업기업,2023.06.29,positive,0.9680179953575134
1,AZ와 밀착하는 SK디스커버리…백신·당뇨 복합제이어 추가 수주 확대하나,산업기업,2023.06.19,positive,0.9998267292976379
2,“일반 플라스틱 안 써요”…밀폐용기에 ‘환경 친화’ 바람 분다,산업기업,2023.06.17,neutral,0.9998787641525269
3,"""친환경 용기 없나요""…명품 화장품 러브콜 받은 SK케미칼",산업기업,2023.05.21,negative,0.7625730633735657
4,"SK케미칼, 친환경 밀폐용기 '에코 클리어' 출시",산업기업,2023.05.15,positive,0.999862551689148
5,中 뷰티 박람회 출석 도장 찍는 SK케미칼…왜?,산업기업,2023.05.11,neutral,0.9991979002952576
6,"""예쁜 쓰레기는 가라""…화장품 용기의 변신은 무죄[기업 품격 높이는 ESG 경영]",산업기업,2023.05.01,neutral,0.9999139308929443
7,"""백신개발 10년→1년내 단축""…AI·빅데이터로 제약시장 새지평 [미리보는 서울포럼 2023]",산업기업,2023.05.01,neutral,0.9770084023475647
8,"SK바이오사이언스, 1분기 291억원 영업손실…분할설립 이래 최저 실적",산업기업,2023.04.27,negative,0.9997934699058533
9,"SK케미칼, 코스맥스와 친환경 화장품 용기 확대한다",산업기업,2023.04.25,positive,0.9804012179374695
10,"<코>티에스아이, 장중 신고가 돌파.. 14,160→14,360(▲200)",증권News봇,2023.04.18,positive,0.999880313873291
11,기업공시,증권국내증시,2023.04.10,neutral,0.9997912049293518
12,"<유>SK케미칼, 4.74% 오르며 체결강도 강세 지속(197%)",증권News봇,2023.04.04,positive,0.9998739957809448
13,"SK케미칼·네이버, 중기 소재지원 결실…'친환경 칫솔' 첫선",산업기업,2023.04.03,positive,0.9998887777328491
