,news_title,news_category,news_date,label,prob
0,환타 가격도 올랐다…우유 이어 음료수도 '줄인상',경제·금융경제·금융일반,2021.09.29,neutral,0.9987980127334595
1,"<유>웅진, 현재가 5.68% 급등",증권News봇,2021.09.27,positive,0.9998032450675964
2,"<유>웅진, 3.12% 오르며 체결강도 강세 지속(306%)",증권News봇,2021.09.23,positive,0.9998706579208374
3,"<유>웅진, 3.45% 오르며 체결강도 강세 지속(205%)",증권News봇,2021.09.13,positive,0.9998704195022583
4,"<유>웅진, 3.60% 오르며 체결강도 강세로 반전(146%)",증권News봇,2021.09.08,positive,0.999863862991333
5,"<유>웅진, 3.02% 오르며 체결강도 강세 지속(158%)",증권News봇,2021.09.01,positive,0.9998605251312256
6,"오후 12:30 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 운수창고업(0.07%↓)",증권News봇,2021.08.31,neutral,0.999373733997345
7,"[정오 시황] 코스피 3145.00, 상승세(▲0.81, +0.03%) 지속",증권News봇,2021.08.31,neutral,0.9993839263916016
8,"오후 12:00 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 비금속광물업(0.08%↓)",증권News봇,2021.08.31,neutral,0.9992207288742065
9,"오전 11:00 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 전기가스업(0.51%↓)",증권News봇,2021.08.31,neutral,0.96617192029953
10,[서울경제TV 김백사부의 주식비기] “위드 코로나에도 마스크 쓴다” 마스크 관련주 들썩!,증권종목·투자전략,2021.08.31,neutral,0.9998261332511902
11,"<유>웅진, 3.03% 오르며 체결강도 강세 지속(169%)",증권News봇,2021.08.27,positive,0.9998599290847778
12,"<유>웅진, 매수잔량 528% 급증",증권News봇,2021.08.24,positive,0.9997279047966003
13,"<유>웅진, 전일 대비 7.06% 상승.. 일일회전율은 1.05% 기록",증권News봇,2021.08.23,positive,0.9992757439613342
14,"<유>웅진, 3.09% 오르며 체결강도 강세로 반전(105%)",증권News봇,2021.08.23,positive,0.9998677968978882
15,"<유>웅진, 매도잔량 461% 급증",증권News봇,2021.08.20,positive,0.9886766672134399
16,"<유>웅진, 현재가 6.25% 급등",증권News봇,2021.08.18,positive,0.9998207688331604
17,"<유>웅진, 5.77% 오르며 체결강도 강세 지속(153%)",증권News봇,2021.08.18,positive,0.9998713731765747
18,"<유>웅진, 매도잔량 331% 급증",증권News봇,2021.08.17,positive,0.9937191009521484
19,"<유>웅진, 매도잔량 527% 급증",증권News봇,2021.08.13,positive,0.9940209984779358
20,"<유>웅진, 매도잔량 865% 급증",증권News봇,2021.08.12,positive,0.995018482208252
21,"<유>웅진, 3.54% 오르며 체결강도 강세 지속(154%)",증권News봇,2021.08.12,positive,0.9998736381530762
22,"<유>웅진, 매수잔량 318% 급증",증권News봇,2021.08.11,positive,0.9996931552886963
23,"<유>웅진, 전일 대비 7.20% 상승.. 일일회전율은 2.49% 기록",증권News봇,2021.08.11,positive,0.9991050362586975
24,"<유>웅진, 5.60% 오르며 체결강도 강세로 반전(114%)",증권News봇,2021.08.11,positive,0.9998626708984375
25,"<유>웅진, 매도잔량 319% 급증",증권News봇,2021.08.10,positive,0.9920846223831177
26,"<유>웅진, 3.48% 오르며 체결강도 강세로 반전(500%)",증권News봇,2021.08.10,positive,0.9998756647109985
27,"<유>웅진, 매도잔량 581% 급증",증권News봇,2021.08.09,positive,0.9900950193405151
28,"[마감 시황] 기관의 '팔자' 기조.. 코스피 3270.36(▼5.77, -0.18%) 하락 마감",증권News봇,2021.08.06,neutral,0.999886155128479
29,"오후 3:20 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 건설업(0.07%↓)",증권News봇,2021.08.06,neutral,0.9939688444137573
30,"오후 2:30 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 섬유의복업(0.23%↓)",증권News봇,2021.08.06,neutral,0.9432053565979004
31,"오후 2:00 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 종이목재업(0.32%↓)",증권News봇,2021.08.06,neutral,0.9908738136291504
32,"오후 1:30 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 섬유의복업(0.55%↓)",증권News봇,2021.08.06,neutral,0.9612655639648438
33,"오후 1:00 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 의료정밀업(1.37%↓)",증권News봇,2021.08.06,neutral,0.9403156638145447
34,"오후 12:30 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 종이목재업(0.41%↓)",증권News봇,2021.08.06,neutral,0.9861080050468445
35,"오후 12:00 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 종이목재업(0.39%↓)",증권News봇,2021.08.06,neutral,0.9828678369522095
36,"[정오 시황] 코스피 3266.24, 하락세(▼9.89, -0.30%) 반전",증권News봇,2021.08.06,neutral,0.5876999497413635
37,"오전 11:30 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 종이목재업(0.50%↓)",증권News봇,2021.08.06,neutral,0.9112875461578369
38,"오전 9:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 운수창고업(1.56%↑)",증권News봇,2021.08.06,neutral,0.9984182119369507
39,'웅진코웨이'와 닮은 남양유업 노쇼사태...코웨이는 소송 거쳐 강제매각,증권,2021.08.04,negative,0.9936152696609497
40,"<유>웅진, 매도잔량 300% 급증",증권News봇,2021.07.30,positive,0.9968440532684326
41,"<유>웅진, 전일 대비 9.46% 상승.. 일일회전율은 22.36% 기록",증권News봇,2021.07.30,positive,0.9997130036354065
42,"<유>웅진, 매도잔량 321% 급증",증권News봇,2021.07.30,positive,0.9862419366836548
43,"<유>웅진, 8.33% 오르며 체결강도 강세 지속(102%)",증권News봇,2021.07.30,positive,0.9998691082000732
44,FDA 임상 1상 통과! 미국 독점 판매권 확보!,증권종목·투자전략,2021.07.29,positive,0.9997981190681458
45,"[정오 시황] 코스피 3243.69, 상승세(▲6.83, +0.21%) 지속",증권News봇,2021.07.29,neutral,0.999737560749054
46,"오후 12:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 통신업(0.52%↑)",증권News봇,2021.07.29,neutral,0.9991254210472107
47,"오전 11:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 통신업(0.41%↑)",증권News봇,2021.07.29,neutral,0.9929558038711548
48,"오전 10:00 현재 코스피는 52:48으로 매도우위, 매도강세 업종은 전기가스업(0.82%↑)",증권News봇,2021.07.29,neutral,0.9998419284820557
49,"<유>웅진, 전일 대비 11.17% 상승.. 일일회전율은 22.80% 기록",증권News봇,2021.07.29,positive,0.9997382760047913
50,"오전 9:30 현재 코스피는 53:47으로 매도우위, 매도강세 업종은 통신업(0.79%↑)",증권News봇,2021.07.29,neutral,0.9998512268066406
51,"<유>웅진, 13.03% 오르며 체결강도 강세 지속(142%)",증권News봇,2021.07.29,positive,0.9998612403869629
52,"<유>웅진, 매수잔량 350% 급증",증권News봇,2021.07.28,positive,0.9997174143791199
53,"<유>노루홀딩스우, 상한가 진입.. +29.98% ↑",증권News봇,2021.07.27,positive,0.9998784065246582
54,글로벌 TOP 제약사와 연이어 사상 최대 규모 계약을 체결!,증권종목·투자전략,2021.07.27,positive,0.999862790107727
55,"오전 10:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 운수창고업(2.24%↑)",증권News봇,2021.07.27,neutral,0.9998339414596558
56,"<유>웅진, 전일 대비 7.12% 상승.. 일일회전율은 26.29% 기록",증권News봇,2021.07.27,positive,0.9996863603591919
57,"<유>웅진, 매수잔량 376% 급증",증권News봇,2021.07.27,positive,0.999707043170929
58,"<유>웅진, 3.56% 오르며 체결강도 강세 지속(127%)",증권News봇,2021.07.27,positive,0.9998692274093628
59,"[마감 시황] 외국인과 기관의 동반 매도세.. 코스피 3224.95(▼29.47, -0.91%) 하락 마감",증권News봇,2021.07.26,neutral,0.9564988613128662
60,"<유>웅진, 매도잔량 409% 급증",증권News봇,2021.07.26,positive,0.98549485206604
61,"<유>웅진, 상한가 진입.. +29.96% ↑",증권News봇,2021.07.26,positive,0.9998576641082764
62,"<유>노루홀딩스우, 상한가 진입.. +30.00% ↑",증권News봇,2021.07.26,positive,0.9998772144317627
63,FDA 임상 1상 통과! 미국 독점 판매권 확보!,증권종목·투자전략,2021.07.26,positive,0.9997981190681458
64,"오후 12:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 전기가스업(0.73%↓)",증권News봇,2021.07.26,neutral,0.9930403232574463
65,"오전 11:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 운수창고업(0.09%↓)",증권News봇,2021.07.26,neutral,0.9730725288391113
66,"오전 11:00 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 운수창고업(0.33%↓)",증권News봇,2021.07.26,neutral,0.956074595451355
67,"오전 10:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 운수창고업(0.15%↓)",증권News봇,2021.07.26,neutral,0.9738319516181946
68,"오전 10:00 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 건설업(0.74%↓)",증권News봇,2021.07.26,neutral,0.9453030824661255
69,"<유>웅진, 전일 대비 21.37% 상승.. 일일회전율은 15.75% 기록",증권News봇,2021.07.26,positive,0.9994996786117554
70,"오전 9:30 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 건설업(0.61%↓)",증권News봇,2021.07.26,neutral,0.9369467496871948
71,[특징주] 윤석열 대권 행보 속도...‘윤석열 테마주’ 강세,증권국내증시,2021.07.26,positive,0.9998061060905457
72,"<유>웅진, 24.45% 오르며 체결강도 강세 지속(164%)",증권News봇,2021.07.26,positive,0.9998705387115479
73,"[기업공시 7월 20일]수젠텍, 베트남에 53억 규모 코로나 신속 진단 키트 공급계약 등",증권,2021.07.21,neutral,0.981570303440094
74,장 중 기업공시[7월 20일],증권,2021.07.20,neutral,0.9998552799224854
75,"<유>웅진, 전일 대비 8.19% 상승.. 일일회전율은 3.33% 기록",증권News봇,2021.07.20,positive,0.999394416809082
76,"<유>웅진, 4.09% 오르며 체결강도 강세로 반전(109%)",증권News봇,2021.07.20,positive,0.9998642206192017
77,"[기업공시 7월 16일]주성엔지니어링, 121억 규모 반도체 제조 장비 공급 계약 등",증권,2021.07.17,neutral,0.9986684322357178
78,장 중 기업공시[7월 16일],증권,2021.07.16,neutral,0.9998613595962524
