,news_title,news_category,news_date,label,prob
0,"<유>파미셀, 장중 신저가 기록.. 9,800→9,710(▼90)",증권News봇,2022.09.28,negative,0.9997581839561462
1,"<유>파미셀, 3.21% 오르며 체결강도 강세 지속(361%)",증권News봇,2022.09.28,positive,0.9998711347579956
2,"<유>파미셀, 장중 신저가 기록.. 9,810→9,800(▼10)",증권News봇,2022.09.27,negative,0.9997509121894836
3,"<유>파미셀, 장중 신저가 기록.. 9,830→9,810(▼20)",증권News봇,2022.09.26,negative,0.9997542500495911
4,"<유>파미셀, 5.05% 오르며 체결강도 강세 지속(150%)",증권News봇,2022.09.22,positive,0.9998685121536255
5,"<유>일성신약, 상한가 진입.. +29.50% ↑",증권News봇,2022.09.22,positive,0.9998729228973389
6,"<유>파미셀, 6.88% 오르며 체결강도 강세 지속(169%)",증권News봇,2022.09.22,positive,0.9998705387115479
7,"<유>파미셀, 3.21% 오르며 체결강도 강세 지속(162%)",증권News봇,2022.09.22,positive,0.9998713731765747
8,"""파미셀, RNA 의약품 시장 성장하면서 실적도 고성장""[Why 바이오]",산업기업,2022.09.08,positive,0.9998822212219238
9,"<유>파미셀, 4.10% 오르며 체결강도 강세 지속(214%)",증권News봇,2022.09.02,positive,0.9998698234558105
10,"<유>파미셀, 3.24% 오르며 체결강도 강세 지속(199%)",증권News봇,2022.08.31,positive,0.999872088432312
11,"<유>파미셀, 3.23% 오르며 체결강도 강세 지속(149%)",증권News봇,2022.08.12,positive,0.9998694658279419
12,"<유>파미셀, 3.01% 오르며 체결강도 강세 지속(155%)",증권News봇,2022.08.11,positive,0.9998699426651001
13,상반기 매출 1조 찍은 셀트리온…'바이오의 시간' 다시 오나,증권국내증시,2022.08.05,positive,0.9651103615760803
14,"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2490.80(▲17.69, +0.72%) 상승 마감",증권News봇,2022.08.05,neutral,0.6967849731445312
15,"오후 3:20 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의료정밀업(2.22%↑)",증권News봇,2022.08.05,neutral,0.9988008737564087
16,"오후 3:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의료정밀업(2.15%↑)",증권News봇,2022.08.05,neutral,0.9953027963638306
17,"오후 2:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의약품업(3.30%↑)",증권News봇,2022.08.05,neutral,0.9993677735328674
18,"의약품업(+3.27%↑)이 강세인 가운데, 코스피도 상승 흐름(+0.85%↑)",증권News봇,2022.08.05,neutral,0.9968658089637756
19,"오후 2:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의약품업(3.33%↑)",증권News봇,2022.08.05,neutral,0.9990463852882385
20,"오후 1:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의약품업(3.31%↑)",증권News봇,2022.08.05,neutral,0.9998836517333984
21,"오후 1:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의약품업(3.22%↑)",증권News봇,2022.08.05,neutral,0.9998723268508911
22,"오후 12:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의약품업(3.00%↑)",증권News봇,2022.08.05,neutral,0.999119222164154
23,"[정오 시황] 코스피 2493.17, 상승세(▲20.06, +0.81%) 지속",증권News봇,2022.08.05,neutral,0.9996840953826904
24,"오후 12:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의약품업(3.15%↑)",증권News봇,2022.08.05,neutral,0.9998587369918823
25,"오전 11:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의료정밀업(1.77%↑)",증권News봇,2022.08.05,neutral,0.974640965461731
26,"오전 10:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의약품업(2.96%↑)",증권News봇,2022.08.05,neutral,0.9933494925498962
27,"의약품업(+2.83%↑)이 강세인 가운데, 코스피도 상승 흐름(+0.70%↑)",증권News봇,2022.08.05,neutral,0.9968019723892212
28,"오전 10:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 의약품업(2.83%↑)",증권News봇,2022.08.05,neutral,0.9940624833106995
29,"<유>파미셀, 전일 대비 9.52% 상승.. 일일회전율은 1.57% 기록",증권News봇,2022.08.05,positive,0.9998853206634521
30,"<유>파미셀, 3.17% 오르며 체결강도 강세로 반전(235%)",증권News봇,2022.08.05,positive,0.9998928308486938
31,"<유>파미셀, 전일 대비 7.30% 상승.. 일일회전율은 1.74% 기록",증권News봇,2022.08.04,positive,0.9998787641525269
32,"<유>파미셀, 5.58% 오르며 체결강도 강세 지속(186%)",증권News봇,2022.08.04,positive,0.9998700618743896
33,"<유>파미셀, 3.21% 오르며 체결강도 강세로 반전(106%)",증권News봇,2022.07.19,positive,0.9998931884765625
34,"<유>파미셀, 3.69% 오르며 체결강도 강세 지속(161%)",증권News봇,2022.07.13,positive,0.9998698234558105
35,"<유>파미셀, 3.28% 오르며 체결강도 강세 지속(205%)",증권News봇,2022.07.11,positive,0.9998692274093628
36,"K바이오 오너들, 잇단 자사주 매입 이유는…",증권증권일반,2022.07.10,positive,0.9483377933502197
37,2공장 완공과 파이프라인 순항중인 파미셀…주가도 상승세[Why 바이오],증권국내증시,2022.07.06,positive,0.9998815059661865
38,"<유>파미셀, 4.76% 오르며 체결강도 강세 지속(183%)",증권News봇,2022.07.06,positive,0.999869704246521
39,"<유>파미셀, 3.03% 오르며 체결강도 강세 지속(140%)",증권News봇,2022.07.06,positive,0.9998682737350464
40,"<유>파미셀, 3.21% 오르며 체결강도 강세 지속(246%)",증권News봇,2022.07.05,positive,0.999871015548706
