rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 2 기,982898694862,제 1 기,1030997727550,1,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 2 기,31839059382,제 1 기,84772978360,2,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 2 기,439443921805,제 1 기,442526056151,3,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 2 기,7714029119,제 1 기,5469095513,4,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 2 기,31580662362,제 1 기,31640404475,5,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 2 기,472116091594,제 1 기,466559004351,6,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 2 기,204930600,제 1 기,30188700,7,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 2 기,1548200061917,제 1 기,1503700083409,8,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 2 기,4674998503,제 1 기,3956042855,9,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 2 기,1276038277862,제 1 기,1196736118331,10,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 2 기,150396571722,제 1 기,151964451693,11,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 2 기,71743065896,제 1 기,107703796224,12,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 2 기,4182530660,제 1 기,715500000,13,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 2 기,17874576206,제 1 기,13815005331,14,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 2 기,23290041068,제 1 기,28809168975,15,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 2 기,2531098756779,제 1 기,2534697810959,16,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 2 기,1540234017455,제 1 기,1474715621596,18,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 2 기,301757682496,제 1 기,369241361488,19,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,차입금,-,제 2 기,1211065865607,제 1 기,1088357152867,20,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,기타금융부채,-,제 2 기,4856639836,제 1 기,,21,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 2 기,15251797113,제 1 기,9351838433,22,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 2 기,7302032403,제 1 기,7765268808,23,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 2 기,585464224884,제 1 기,593966320571,24,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타채무,-,제 2 기,11977146499,제 1 기,7715856352,25,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 2 기,540075906655,제 1 기,553076139144,26,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,-표준계정코드 미사용-,순확정급여부채,-,제 2 기,1311669195,제 1 기,3963287739,27,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 2 기,28391882438,제 1 기,27352908393,28,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 2 기,2823800378,제 1 기,1371569597,29,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 2 기,883819719,제 1 기,486559346,30,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 2 기,2125698242339,제 1 기,2068681942167,31,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 2 기,323432035290,제 1 기,385806221600,33,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 2 기,22399740000,제 1 기,22399740000,34,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 2 기,428409839784,제 1 기,428409839784,35,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 2 기,-100800186890,제 1 기,-26583756529,36,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 2 기,-26577357604,제 1 기,-38419601655,37,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 2 기,81968479150,제 1 기,80209647192,38,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 2 기,405400514440,제 1 기,466015868792,39,KRW,,연결,,,
20200330004579,11011,2019,01316254,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기,2531098756779,제 1 기,2534697810959,40,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,ifrs-full_Revenue,수익(매출액),-,제 2 기,3053616298735,제 1 기,1767487184560,0,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기,2696624401059,제 1 기,1584712960524,1,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기,356991897676,제 1 기,182774224036,2,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기,169628178702,제 1 기,101362750282,3,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,-표준계정코드 미사용-,연구개발비,-,제 2 기,29037242214,제 1 기,17268695925,4,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기,158326476760,제 1 기,64142777829,5,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 2 기,23254632716,제 1 기,13901809157,6,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 2 기,56338759988,제 1 기,24843170928,7,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기,37988429680,제 1 기,21419106709,8,KRW,,연결,,,
20200330004579,11011,2019,01316254,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기,110957804895,제 1 기,80062736221,9,KRW,,연결,,,
