news_title,news_category,news_date
"<유>롯데손해보험, 매도잔량 1023% 급증",증권News봇,2023.06.29
"<유>롯데손해보험, 매도잔량 339% 급증",증권News봇,2023.06.28
2000억 손실 놓고 메리츠證 vs 롯데손보 '격돌'[시그널INSIDE],증권국내증시,2023.06.26
"<유>롯데손해보험, 매도잔량 304% 급증",증권News봇,2023.06.22
"<유>롯데손해보험, 매도잔량 340% 급증",증권News봇,2023.06.21
"<유>롯데손해보험, 매수잔량 1451% 급증",증권News봇,2023.06.20
"오후 1:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 통신업(0.20%↓)",증권News봇,2023.06.19
"<유>롯데손해보험, 매수잔량 675% 급증",증권News봇,2023.06.12
"<유>롯데손해보험, 장중 신고가 돌파.. 1,835→1,885(▲50)",증권News봇,2023.06.12
"<유>롯데손해보험, 4.03% 오르며 체결강도 강세로 반전(340%)",증권News봇,2023.06.12
"<유>롯데손해보험, 장중 신고가 돌파.. 1,807→1,823(▲16)",증권News봇,2023.06.09
"<유>롯데손해보험, 3.07% 오르며 체결강도 강세 지속(500%)",증권News봇,2023.05.31
"<유>롯데손해보험, 매수잔량 310% 급증",증권News봇,2023.05.30
한온시스템·현대LNG해운·롯데카드…PEF 자금회수 '시험대',증권IB&Deal,2023.05.22
"<유>롯데손해보험, 매도잔량 316% 급증",증권News봇,2023.05.12
"<유>롯데손해보험, 매수잔량 436% 급증",증권News봇,2023.05.10
"<유>롯데손해보험, 3.41% 오르며 체결강도 강세 지속(171%)",증권News봇,2023.05.10
기업공시,증권국내증시,2023.05.09
"<유>롯데손해보험, 매도잔량 366% 급증",증권News봇,2023.05.09
"<유>롯데손해보험, 매도잔량 420% 급증",증권News봇,2023.05.08
"<유>롯데손해보험, 3.02% 오르며 체결강도 강세로 반전(118%)",증권News봇,2023.05.08
"<유>롯데손해보험, 매수잔량 400% 급증",증권News봇,2023.04.13
"<유>롯데손해보험, 매수잔량 439% 급증",증권News봇,2023.04.11
"<유>롯데손해보험, 매도잔량 629% 급증",증권News봇,2023.04.10
"韓日 대기업, PEF와 공동투자…M&A시장 '온기'",증권IB&Deal,2023.04.07
"韓·日 대기업, PEF 손잡고 공동투자…M&A시장 '온기'",증권IB&Deal,2023.04.07
