,news_title,news_category,news_date,label,prob
0,"<유>유니온, 매도잔량 450% 급증",증권News봇,2021.06.11,positive,0.9987210631370544
1,"<유>유니온, 3.06% 오르며 체결강도 강세 지속(116%)",증권News봇,2021.06.09,positive,0.9998633861541748
2,"<유>유니온, 3.33% 오르며 체결강도 강세 지속(210%)",증권News봇,2021.06.03,positive,0.9998701810836792
3,"<유>유니온, 4.53% 오르며 체결강도 강세 지속(145%)",증권News봇,2021.05.27,positive,0.9998708963394165
4,올해 주식농사 한방에 끝낼 단돈 3천원대 흑진주 종목!!,증권종목·투자전략,2021.05.25,positive,0.5009918212890625
5,"<유>유니온, 5.84% 오르며 체결강도 강세로 반전(163%)",증권News봇,2021.05.25,positive,0.9998700618743896
6,"[개장 시황] 코스피 3152.93.. 개인의 순매수에 상승 출발 (▲8.63, +0.27%)",증권News봇,2021.05.25,neutral,0.9999072551727295
7,"<유>유니온, 매도잔량 340% 급증",증권News봇,2021.05.17,positive,0.9977313876152039
8,"<유>유니온, 매수잔량 375% 급증",증권News봇,2021.05.12,positive,0.9997759461402893
9,"<유>유니온, 5.62% 오르며 체결강도 강세로 반전(137%)",증권News봇,2021.05.12,positive,0.9998754262924194
10,"<유>유니온, 매도잔량 358% 급증",증권News봇,2021.05.11,positive,0.9983957409858704
11,"<유>동양3우B, 상한가 진입.. +29.93% ↑",증권News봇,2021.05.10,positive,0.9998648166656494
12,"<유>동양2우B, 상한가 진입.. +29.97% ↑",증권News봇,2021.05.07,positive,0.9998652935028076
13,"<유>유니온, 5.04% 오르며 체결강도 강세 지속(227%)",증권News봇,2021.05.07,positive,0.9998623132705688
14,"<유>유니온, 매수잔량 481% 급증",증권News봇,2021.04.26,positive,0.9998013377189636
15,"<유>유니온, 매도잔량 345% 급증",증권News봇,2021.04.23,positive,0.9978658556938171
16,"<유>유니온, 매수잔량 729% 급증",증권News봇,2021.04.21,positive,0.9997815489768982
17,"<유>유니온, 매도잔량 377% 급증",증권News봇,2021.04.19,positive,0.997654914855957
18,"<유>유니온, 3.15% 오르며 체결강도 강세 지속(196%)",증권News봇,2021.04.19,positive,0.9998718500137329
19,"<유>유니온, 매도잔량 565% 급증",증권News봇,2021.04.15,positive,0.9964725375175476
20,"<유>유니온, 3.02% 오르며 체결강도 강세 지속(144%)",증권News봇,2021.04.15,positive,0.9998630285263062
21,"<유>한국석유, 상한가 진입.. +29.90% ↑",증권News봇,2021.04.15,positive,0.9998754262924194
22,"<유>유니온, 매도잔량 502% 급증",증권News봇,2021.04.13,positive,0.9980802536010742
23,"우리종금, 티앤알바이오팹상승!! 다음은 정책주다!! 다음 폭등할 종목은? 세력들이 초강력 매집하고 있는 종목을 잡고 싶다면 지금 바로 입장!!",증권종목·투자전략,2021.04.09,neutral,0.9993515610694885
24,"<유>유니온, 전일 대비 9.94% 상승.. 일일회전율은 17.82% 기록",증권News봇,2021.04.09,positive,0.9995887875556946
25,"<유>유니온, 매도잔량 564% 급증",증권News봇,2021.04.09,positive,0.9952285289764404
26,"<유>유니온, 3.65% 오르며 체결강도 강세로 반전(149%)",증권News봇,2021.04.07,positive,0.9998759031295776
27,"<유>유니온, 매도잔량 423% 급증",증권News봇,2021.04.01,positive,0.9972161054611206
